unique_housing_id,geo,unique_id_in_geo,entity,gqrtotals,gqtotals,hhrtotals,hhtotals,hid,hinc,hsize,rhsize,rinc,sample_geo
3178,4013010102,1109,household,0.0,0.0,1.0,1.0,2.01400125857e+12,5.0,2.0,2.0,5.0,133
3179,4013010102,1110,household,0.0,0.0,1.0,1.0,2.01400126247e+12,5.0,2.0,2.0,5.0,113
3180,4013010102,1111,household,0.0,0.0,1.0,1.0,2.01400126392e+12,4.0,2.0,2.0,4.0,121
3181,4013010102,1112,household,0.0,0.0,1.0,1.0,2.01400126653e+12,5.0,2.0,2.0,5.0,113
3182,4013010102,1113,household,0.0,0.0,1.0,1.0,2.01400126653e+12,5.0,2.0,2.0,5.0,113
3183,4013010102,1114,household,0.0,0.0,1.0,1.0,2.01400126868e+12,3.0,3.0,3.0,3.0,300
3184,4013010102,1115,household,0.0,0.0,1.0,1.0,2.01400127448e+12,5.0,2.0,2.0,5.0,807
3185,4013010102,1116,household,0.0,0.0,1.0,1.0,2.01400127486e+12,5.0,3.0,3.0,5.0,800
3186,4013010102,1117,household,0.0,0.0,1.0,1.0,2.01400127969e+12,5.0,2.0,2.0,5.0,204
3187,4013010102,1118,household,0.0,0.0,1.0,1.0,2.01400127981e+12,5.0,2.0,2.0,5.0,132
3188,4013010102,1119,household,0.0,0.0,1.0,1.0,2.01400128165e+12,5.0,2.0,2.0,5.0,204
3189,4013010102,1120,household,0.0,0.0,1.0,1.0,2.01400128972e+12,5.0,2.0,2.0,5.0,206
3190,4013010102,1121,household,0.0,0.0,1.0,1.0,2.01400128972e+12,5.0,2.0,2.0,5.0,206
3191,4013010102,1122,household,0.0,0.0,1.0,1.0,2.01400129097e+12,3.0,2.0,2.0,3.0,500
3192,4013010102,1123,household,0.0,0.0,1.0,1.0,2.0140012922e+12,5.0,2.0,2.0,5.0,205
3193,4013010102,1124,household,0.0,0.0,1.0,1.0,2.0140012988e+12,4.0,3.0,3.0,4.0,113
3194,4013010102,1125,household,0.0,0.0,1.0,1.0,2.0140013012e+12,4.0,2.0,2.0,4.0,103
3195,4013010102,1126,household,0.0,0.0,1.0,1.0,2.01400130338e+12,5.0,2.0,2.0,5.0,205
3196,4013010102,1127,household,0.0,0.0,1.0,1.0,2.01400131437e+12,1.0,1.0,1.0,1.0,125
3197,4013010102,1128,household,0.0,0.0,1.0,1.0,2.01400132698e+12,5.0,2.0,2.0,5.0,115
3198,4013010102,1129,household,0.0,0.0,1.0,1.0,2.01400133098e+12,5.0,4.0,4.0,5.0,300
3199,4013010102,1130,household,0.0,0.0,1.0,1.0,2.0140013388e+12,5.0,2.0,2.0,5.0,807
3200,4013010102,1131,household,0.0,0.0,1.0,1.0,2.0140013447e+12,2.0,1.0,1.0,2.0,127
3201,4013010102,1132,household,0.0,0.0,1.0,1.0,2.01400134528e+12,1.0,1.0,1.0,1.0,300
3202,4013010102,1133,household,0.0,0.0,1.0,1.0,2.014001352e+12,5.0,2.0,2.0,5.0,600
3203,4013010102,1134,household,0.0,0.0,1.0,1.0,2.01400135633e+12,5.0,1.0,1.0,5.0,126
3204,4013010102,1135,household,0.0,0.0,1.0,1.0,2.01400135725e+12,5.0,2.0,2.0,5.0,102
3205,4013010102,1136,household,0.0,0.0,1.0,1.0,2.01400135879e+12,5.0,4.0,4.0,5.0,101
3206,4013010102,1137,household,0.0,0.0,1.0,1.0,2.01400136248e+12,3.0,2.0,2.0,3.0,114
3207,4013010102,1138,household,0.0,0.0,1.0,1.0,2.01400136504e+12,5.0,3.0,3.0,5.0,131
3208,4013010102,1139,household,0.0,0.0,1.0,1.0,2.01400136886e+12,5.0,2.0,2.0,5.0,112
3209,4013010102,1140,household,0.0,0.0,1.0,1.0,2.01400136886e+12,5.0,2.0,2.0,5.0,112
3210,4013010102,1141,household,0.0,0.0,1.0,1.0,2.01400136886e+12,5.0,2.0,2.0,5.0,112
3211,4013010102,1142,household,0.0,0.0,1.0,1.0,2.01400136886e+12,5.0,2.0,2.0,5.0,112
3212,4013010102,1143,household,0.0,0.0,1.0,1.0,2.01400136987e+12,3.0,1.0,1.0,3.0,209
3213,4013010102,1144,household,0.0,0.0,1.0,1.0,2.01400137162e+12,4.0,2.0,2.0,4.0,117
3214,4013010102,1145,household,0.0,0.0,1.0,1.0,2.01400138152e+12,4.0,2.0,2.0,4.0,117
3215,4013010102,1146,household,0.0,0.0,1.0,1.0,2.01400139052e+12,4.0,1.0,1.0,4.0,126
3216,4013010102,1147,household,0.0,0.0,1.0,1.0,2.01400139102e+12,5.0,2.0,2.0,5.0,700
3217,4013010102,1148,household,0.0,0.0,1.0,1.0,2.01400139721e+12,3.0,2.0,2.0,3.0,209
3218,4013010102,1149,household,0.0,0.0,1.0,1.0,2.01400139828e+12,5.0,2.0,2.0,5.0,807
3219,4013010102,1150,household,0.0,0.0,1.0,1.0,2.01400139994e+12,5.0,4.0,4.0,5.0,204
3220,4013010102,1151,household,0.0,0.0,1.0,1.0,2.01400140452e+12,1.0,1.0,1.0,1.0,130
3221,4013010102,1152,household,0.0,0.0,1.0,1.0,2.01400141006e+12,5.0,2.0,2.0,5.0,126
3222,4013010102,1153,household,0.0,0.0,1.0,1.0,2.01400141931e+12,1.0,1.0,1.0,1.0,106
3223,4013010102,1154,household,0.0,0.0,1.0,1.0,2.01400141942e+12,3.0,2.0,2.0,3.0,201
3224,4013010102,1155,household,0.0,0.0,1.0,1.0,2.01400142017e+12,4.0,4.0,4.0,4.0,133
3225,4013010102,1156,household,0.0,0.0,1.0,1.0,2.01400142348e+12,5.0,2.0,2.0,5.0,111
3226,4013010102,1157,household,0.0,0.0,1.0,1.0,2.01400142469e+12,5.0,2.0,2.0,5.0,110
3227,4013010102,1158,household,0.0,0.0,1.0,1.0,2.01400142469e+12,5.0,2.0,2.0,5.0,110
3228,4013010102,1159,household,0.0,0.0,1.0,1.0,2.01400142639e+12,3.0,3.0,3.0,3.0,129
3229,4013010102,1160,household,0.0,0.0,1.0,1.0,2.01400142748e+12,5.0,2.0,2.0,5.0,132
3230,4013010102,1161,household,0.0,0.0,1.0,1.0,2.01400142960e+12,5.0,2.0,2.0,5.0,300
3231,4013010102,1162,household,0.0,0.0,1.0,1.0,2.01400143388e+12,5.0,2.0,2.0,5.0,127
3232,4013010102,1163,household,0.0,0.0,1.0,1.0,2.01400143534e+12,2.0,2.0,2.0,2.0,101
3233,4013010102,1164,household,0.0,0.0,1.0,1.0,2.01400143729e+12,5.0,2.0,2.0,5.0,101
3234,4013010102,1165,household,0.0,0.0,1.0,1.0,2.01400144306e+12,5.0,2.0,2.0,5.0,700
3235,4013010102,1166,household,0.0,0.0,1.0,1.0,2.01400144468e+12,5.0,2.0,2.0,5.0,209
3236,4013010102,1167,household,0.0,0.0,1.0,1.0,2.01400145055e+12,5.0,2.0,2.0,5.0,106
3237,4013010102,1168,household,0.0,0.0,1.0,1.0,2.01400145055e+12,5.0,2.0,2.0,5.0,106
3238,4013010102,1169,household,0.0,0.0,1.0,1.0,2.01400145954e+12,5.0,2.0,2.0,5.0,113
3239,4013010102,1170,household,0.0,0.0,1.0,1.0,2.01400146355e+12,2.0,1.0,1.0,2.0,807
3240,4013010102,1171,household,0.0,0.0,1.0,1.0,2.01400146376e+12,4.0,1.0,1.0,4.0,108
3241,4013010102,1172,household,0.0,0.0,1.0,1.0,2.01400146719e+12,5.0,2.0,2.0,5.0,116
3242,4013010102,1173,household,0.0,0.0,1.0,1.0,2.01400146719e+12,5.0,2.0,2.0,5.0,116
3243,4013010102,1174,household,0.0,0.0,1.0,1.0,2.01400147481e+12,5.0,1.0,1.0,5.0,127
3244,4013010102,1175,household,0.0,0.0,1.0,1.0,2.01400147787e+12,5.0,2.0,2.0,5.0,205
3245,4013010102,1176,household,0.0,0.0,1.0,1.0,2.01400148332e+12,5.0,2.0,2.0,5.0,114
3246,4013010102,1177,household,0.0,0.0,1.0,1.0,2.01400149554e+12,5.0,2.0,2.0,5.0,500
3247,4013010102,1178,household,0.0,0.0,1.0,1.0,2.01500000176e+12,4.0,2.0,2.0,4.0,107
3248,4013010102,1179,household,0.0,0.0,1.0,1.0,2.01500000243e+12,1.0,2.0,2.0,1.0,115
3249,4013010102,1180,household,0.0,0.0,1.0,1.0,2.01500000252e+12,5.0,3.0,3.0,5.0,108
3250,4013010102,1181,household,0.0,0.0,1.0,1.0,2.01500000856e+12,5.0,2.0,2.0,5.0,101
3251,4013010102,1182,household,0.0,0.0,1.0,1.0,2.01500000943e+12,4.0,2.0,2.0,4.0,209
3252,4013010102,1183,household,0.0,0.0,1.0,1.0,2.01500000951e+12,5.0,4.0,4.0,5.0,124
3253,4013010102,1184,household,0.0,0.0,1.0,1.0,2.01500001342e+12,2.0,1.0,1.0,2.0,130
3254,4013010102,1185,household,0.0,0.0,1.0,1.0,2.01500001354e+12,4.0,2.0,2.0,4.0,300
3255,4013010102,1186,household,0.0,0.0,1.0,1.0,2.01500001621e+12,5.0,2.0,2.0,5.0,104
3256,4013010102,1187,household,0.0,0.0,1.0,1.0,2.01500001621e+12,5.0,2.0,2.0,5.0,104
3257,4013010102,1188,household,0.0,0.0,1.0,1.0,2.01500001621e+12,5.0,2.0,2.0,5.0,104
3258,4013010102,1189,household,0.0,0.0,1.0,1.0,2.01500001831e+12,5.0,1.0,1.0,5.0,400
3259,4013010102,1190,household,0.0,0.0,1.0,1.0,2.01500002441e+12,5.0,2.0,2.0,5.0,205
3260,4013010102,1191,household,0.0,0.0,1.0,1.0,2.015000038e+12,5.0,3.0,3.0,5.0,800
3261,4013010102,1192,household,0.0,0.0,1.0,1.0,2.015000038e+12,5.0,3.0,3.0,5.0,800
3262,4013010102,1193,household,0.0,0.0,1.0,1.0,2.01500003821e+12,5.0,2.0,2.0,5.0,205
3263,4013010102,1194,household,0.0,0.0,1.0,1.0,2.01500003965e+12,5.0,2.0,2.0,5.0,600
3264,4013010102,1195,household,0.0,0.0,1.0,1.0,2.01500004119e+12,3.0,2.0,2.0,3.0,500
3265,4013010102,1196,household,0.0,0.0,1.0,1.0,2.01500004159e+12,5.0,4.0,4.0,5.0,105
3266,4013010102,1197,household,0.0,0.0,1.0,1.0,2.01500004232e+12,5.0,2.0,2.0,5.0,203
3267,4013010102,1198,household,0.0,0.0,1.0,1.0,2.01500004368e+12,5.0,2.0,2.0,5.0,500
3268,4013010102,1199,household,0.0,0.0,1.0,1.0,2.01500004455e+12,3.0,1.0,1.0,3.0,108
3269,4013010102,1200,household,0.0,0.0,1.0,1.0,2.01500004611e+12,5.0,1.0,1.0,5.0,126
3270,4013010102,1201,household,0.0,0.0,1.0,1.0,2.01500006322e+12,5.0,3.0,3.0,5.0,132
3271,4013010102,1202,household,0.0,0.0,1.0,1.0,2.01500006427e+12,2.0,1.0,1.0,2.0,500
3272,4013010102,1203,household,0.0,0.0,1.0,1.0,2.01500006541e+12,5.0,2.0,2.0,5.0,700
3273,4013010102,1204,household,0.0,0.0,1.0,1.0,2.01500006541e+12,5.0,2.0,2.0,5.0,700
3274,4013010102,1205,household,0.0,0.0,1.0,1.0,2.01500006727e+12,4.0,2.0,2.0,4.0,700
3275,4013010102,1206,household,0.0,0.0,1.0,1.0,2.01500006727e+12,4.0,2.0,2.0,4.0,700
3276,4013010102,1207,household,0.0,0.0,1.0,1.0,2.01500007551e+12,4.0,1.0,1.0,4.0,204
3277,4013010102,1208,household,0.0,0.0,1.0,1.0,2.01500007674e+12,1.0,1.0,1.0,1.0,116
3278,4013010102,1209,household,0.0,0.0,1.0,1.0,2.01500007963e+12,3.0,2.0,2.0,3.0,400
3279,4013010102,1210,household,0.0,0.0,1.0,1.0,2.01500009396e+12,5.0,3.0,3.0,5.0,103
3280,4013010102,1211,household,0.0,0.0,1.0,1.0,2.01500010624e+12,5.0,2.0,2.0,5.0,125
3281,4013010102,1212,household,0.0,0.0,1.0,1.0,2.01500011667e+12,5.0,2.0,2.0,5.0,111
3282,4013010102,1213,household,0.0,0.0,1.0,1.0,2.01500012077e+12,3.0,1.0,1.0,3.0,105
3283,4013010102,1214,household,0.0,0.0,1.0,1.0,2.01500012663e+12,5.0,2.0,2.0,5.0,500
3284,4013010102,1215,household,0.0,0.0,1.0,1.0,2.0150001302e+12,2.0,2.0,2.0,2.0,203
3285,4013010102,1216,household,0.0,0.0,1.0,1.0,2.01500013054e+12,5.0,2.0,2.0,5.0,117
3286,4013010102,1217,household,0.0,0.0,1.0,1.0,2.01500014448e+12,5.0,2.0,2.0,5.0,111
3287,4013010102,1218,household,0.0,0.0,1.0,1.0,2.01500015325e+12,5.0,2.0,2.0,5.0,112
3288,4013010102,1219,household,0.0,0.0,1.0,1.0,2.01500015538e+12,5.0,2.0,2.0,5.0,300
3289,4013010102,1220,household,0.0,0.0,1.0,1.0,2.01500016109e+12,5.0,2.0,2.0,5.0,204
3290,4013010102,1221,household,0.0,0.0,1.0,1.0,2.01500016842e+12,2.0,1.0,1.0,2.0,102
3291,4013010102,1222,household,0.0,0.0,1.0,1.0,2.01500016961e+12,2.0,2.0,2.0,2.0,600
3292,4013010102,1223,household,0.0,0.0,1.0,1.0,2.01500017154e+12,5.0,1.0,1.0,5.0,112
3293,4013010102,1224,household,0.0,0.0,1.0,1.0,2.01500017537e+12,5.0,2.0,2.0,5.0,104
3294,4013010102,1225,household,0.0,0.0,1.0,1.0,2.01500018143e+12,3.0,2.0,2.0,3.0,805
3295,4013010102,1226,household,0.0,0.0,1.0,1.0,2.01500018382e+12,5.0,3.0,3.0,5.0,105
3296,4013010102,1227,household,0.0,0.0,1.0,1.0,2.01500019119e+12,3.0,3.0,3.0,3.0,201
3297,4013010102,1228,household,0.0,0.0,1.0,1.0,2.01500019296e+12,4.0,2.0,2.0,4.0,209
3298,4013010102,1229,household,0.0,0.0,1.0,1.0,2.01500020001e+12,5.0,2.0,2.0,5.0,107
3299,4013010102,1230,household,0.0,0.0,1.0,1.0,2.01500020505e+12,5.0,1.0,1.0,5.0,109
3300,4013010102,1231,household,0.0,0.0,1.0,1.0,2.01500020844e+12,5.0,3.0,3.0,5.0,117
3301,4013010102,1232,household,0.0,0.0,1.0,1.0,2.01500021144e+12,4.0,2.0,2.0,4.0,202
3302,4013010102,1233,household,0.0,0.0,1.0,1.0,2.01500021699e+12,5.0,2.0,2.0,5.0,900
3303,4013010102,1234,household,0.0,0.0,1.0,1.0,2.01500021699e+12,5.0,2.0,2.0,5.0,900
3304,4013010102,1235,household,0.0,0.0,1.0,1.0,2.01500022227e+12,5.0,3.0,3.0,5.0,134
3305,4013010102,1236,household,0.0,0.0,1.0,1.0,2.01500022377e+12,1.0,1.0,1.0,1.0,900
3306,4013010102,1237,household,0.0,0.0,1.0,1.0,2.01500022646e+12,4.0,2.0,2.0,4.0,112
3307,4013010102,1238,household,0.0,0.0,1.0,1.0,2.01500022779e+12,1.0,1.0,1.0,1.0,105
3308,4013010102,1239,household,0.0,0.0,1.0,1.0,2.01500022806e+12,5.0,3.0,3.0,5.0,121
3309,4013010102,1240,household,0.0,0.0,1.0,1.0,2.01500023133e+12,2.0,2.0,2.0,2.0,117
3310,4013010102,1241,household,0.0,0.0,1.0,1.0,2.01500023293e+12,5.0,2.0,2.0,5.0,100
3311,4013010102,1242,household,0.0,0.0,1.0,1.0,2.01500023462e+12,5.0,2.0,2.0,5.0,700
3312,4013010102,1243,household,0.0,0.0,1.0,1.0,2.01500023469e+12,5.0,2.0,2.0,5.0,807
3313,4013010102,1244,household,0.0,0.0,1.0,1.0,2.01500023527e+12,5.0,1.0,1.0,5.0,125
3314,4013010102,1245,household,0.0,0.0,1.0,1.0,2.0150002425e+12,5.0,2.0,2.0,5.0,805
3315,4013010102,1246,household,0.0,0.0,1.0,1.0,2.01500024774e+12,5.0,2.0,2.0,5.0,203
3316,4013010102,1247,household,0.0,0.0,1.0,1.0,2.01500025153e+12,5.0,2.0,2.0,5.0,134
3317,4013010102,1248,household,0.0,0.0,1.0,1.0,2.01500025153e+12,5.0,2.0,2.0,5.0,134
3318,4013010102,1249,household,0.0,0.0,1.0,1.0,2.01500025346e+12,1.0,1.0,1.0,1.0,101
3319,4013010102,1250,household,0.0,0.0,1.0,1.0,2.01500025752e+12,5.0,2.0,2.0,5.0,131
3320,4013010102,1251,household,0.0,0.0,1.0,1.0,2.01500025984e+12,3.0,2.0,2.0,3.0,500
3321,4013010102,1252,household,0.0,0.0,1.0,1.0,2.01500027013e+12,5.0,2.0,2.0,5.0,127
3322,4013010102,1253,household,0.0,0.0,1.0,1.0,2.0150002788e+12,5.0,2.0,2.0,5.0,126
3323,4013010102,1254,household,0.0,0.0,1.0,1.0,2.01500028023e+12,5.0,2.0,2.0,5.0,121
3324,4013010102,1255,household,0.0,0.0,1.0,1.0,2.01500028508e+12,5.0,2.0,2.0,5.0,113
3325,4013010102,1256,household,0.0,0.0,1.0,1.0,2.01500028686e+12,5.0,2.0,2.0,5.0,800
3326,4013010102,1257,household,0.0,0.0,1.0,1.0,2.01500028686e+12,5.0,2.0,2.0,5.0,800
3327,4013010102,1258,household,0.0,0.0,1.0,1.0,2.0150002909e+12,5.0,2.0,2.0,5.0,100
3328,4013010102,1259,household,0.0,0.0,1.0,1.0,2.01500029233e+12,5.0,2.0,2.0,5.0,116
3329,4013010102,1260,household,0.0,0.0,1.0,1.0,2.01500029844e+12,2.0,2.0,2.0,2.0,101
3330,4013010102,1261,household,0.0,0.0,1.0,1.0,2.01500030165e+12,5.0,2.0,2.0,5.0,207
3331,4013010102,1262,household,0.0,0.0,1.0,1.0,2.01500030376e+12,5.0,2.0,2.0,5.0,700
3332,4013010102,1263,household,0.0,0.0,1.0,1.0,2.01500030897e+12,4.0,2.0,2.0,4.0,209
3333,4013010102,1264,household,0.0,0.0,1.0,1.0,2.015000309e+12,1.0,1.0,1.0,1.0,115
3334,4013010102,1265,household,0.0,0.0,1.0,1.0,2.01500030901e+12,5.0,2.0,2.0,5.0,112
3335,4013010102,1266,household,0.0,0.0,1.0,1.0,2.01500031325e+12,3.0,2.0,2.0,3.0,700
3336,4013010102,1267,household,0.0,0.0,1.0,1.0,2.01500031593e+12,4.0,2.0,2.0,4.0,600
3337,4013010102,1268,household,0.0,0.0,1.0,1.0,2.01500031593e+12,4.0,2.0,2.0,4.0,600
3338,4013010102,1269,household,0.0,0.0,1.0,1.0,2.01500032342e+12,5.0,2.0,2.0,5.0,108
3339,4013010102,1270,household,0.0,0.0,1.0,1.0,2.0150003243e+12,5.0,3.0,3.0,5.0,104
3340,4013010102,1271,household,0.0,0.0,1.0,1.0,2.01500034452e+12,5.0,3.0,3.0,5.0,500
3341,4013010102,1272,household,0.0,0.0,1.0,1.0,2.01500034452e+12,5.0,3.0,3.0,5.0,500
3342,4013010102,1273,household,0.0,0.0,1.0,1.0,2.01500034876e+12,5.0,2.0,2.0,5.0,600
3343,4013010102,1274,household,0.0,0.0,1.0,1.0,2.01500035344e+12,5.0,2.0,2.0,5.0,209
3344,4013010102,1275,household,0.0,0.0,1.0,1.0,2.01500036695e+12,5.0,2.0,2.0,5.0,129
3345,4013010102,1276,household,0.0,0.0,1.0,1.0,2.01500036724e+12,4.0,2.0,2.0,4.0,101
3346,4013010102,1277,household,0.0,0.0,1.0,1.0,2.01500036724e+12,4.0,2.0,2.0,4.0,101
3347,4013010102,1278,household,0.0,0.0,1.0,1.0,2.01500036765e+12,5.0,2.0,2.0,5.0,105
3348,4013010102,1279,household,0.0,0.0,1.0,1.0,2.0150003697e+12,5.0,2.0,2.0,5.0,100
3349,4013010102,1280,household,0.0,0.0,1.0,1.0,2.0150003728e+12,1.0,2.0,2.0,1.0,300
3350,4013010102,1281,household,0.0,0.0,1.0,1.0,2.01500037388e+12,3.0,1.0,1.0,3.0,112
3351,4013010102,1282,household,0.0,0.0,1.0,1.0,2.0150003772e+12,4.0,2.0,2.0,4.0,101
3352,4013010102,1283,household,0.0,0.0,1.0,1.0,2.01500038098e+12,5.0,2.0,2.0,5.0,207
3353,4013010102,1284,household,0.0,0.0,1.0,1.0,2.01500038112e+12,5.0,2.0,2.0,5.0,900
3354,4013010102,1285,household,0.0,0.0,1.0,1.0,2.01500038223e+12,5.0,2.0,2.0,5.0,117
3355,4013010102,1286,household,0.0,0.0,1.0,1.0,2.01500038486e+12,3.0,2.0,2.0,3.0,204
3356,4013010102,1287,household,0.0,0.0,1.0,1.0,2.01500039036e+12,3.0,2.0,2.0,3.0,807
3357,4013010102,1288,household,0.0,0.0,1.0,1.0,2.01500039118e+12,3.0,1.0,1.0,3.0,108
3358,4013010102,1289,household,0.0,0.0,1.0,1.0,2.01500040131e+12,2.0,2.0,2.0,2.0,500
3359,4013010102,1290,household,0.0,0.0,1.0,1.0,2.01500040477e+12,2.0,2.0,2.0,2.0,101
3360,4013010102,1291,household,0.0,0.0,1.0,1.0,2.01500040862e+12,3.0,1.0,1.0,3.0,206
3361,4013010102,1292,household,0.0,0.0,1.0,1.0,2.01500041915e+12,5.0,2.0,2.0,5.0,203
3362,4013010102,1293,household,0.0,0.0,1.0,1.0,2.01500041965e+12,5.0,2.0,2.0,5.0,500
3363,4013010102,1294,household,0.0,0.0,1.0,1.0,2.0150004346e+12,5.0,3.0,3.0,5.0,113
3364,4013010102,1295,household,0.0,0.0,1.0,1.0,2.01500043970e+12,2.0,1.0,1.0,2.0,121
3365,4013010102,1296,household,0.0,0.0,1.0,1.0,2.01500044207e+12,3.0,1.0,1.0,3.0,800
3366,4013010102,1297,household,0.0,0.0,1.0,1.0,2.01500044911e+12,5.0,2.0,2.0,5.0,400
3367,4013010102,1298,household,0.0,0.0,1.0,1.0,2.01500044988e+12,5.0,2.0,2.0,5.0,101
3368,4013010102,1299,household,0.0,0.0,1.0,1.0,2.01500045183e+12,5.0,2.0,2.0,5.0,125
3369,4013010102,1300,household,0.0,0.0,1.0,1.0,2.01500045515e+12,3.0,2.0,2.0,3.0,700
3370,4013010102,1301,household,0.0,0.0,1.0,1.0,2.01500046619e+12,5.0,2.0,2.0,5.0,111
3371,4013010102,1302,household,0.0,0.0,1.0,1.0,2.01500046684e+12,4.0,2.0,2.0,4.0,100
3372,4013010102,1303,household,0.0,0.0,1.0,1.0,2.01500046696e+12,5.0,2.0,2.0,5.0,134
3373,4013010102,1304,household,0.0,0.0,1.0,1.0,2.01500046751e+12,5.0,3.0,3.0,5.0,120
3374,4013010102,1305,household,0.0,0.0,1.0,1.0,2.01500046813e+12,5.0,3.0,3.0,5.0,105
3375,4013010102,1306,household,0.0,0.0,1.0,1.0,2.01500047012e+12,2.0,2.0,2.0,2.0,102
3376,4013010102,1307,household,0.0,0.0,1.0,1.0,2.01500047085e+12,4.0,1.0,1.0,4.0,110
3377,4013010102,1308,household,0.0,0.0,1.0,1.0,2.01500047176e+12,5.0,1.0,1.0,5.0,114
3378,4013010102,1309,household,0.0,0.0,1.0,1.0,2.0150004746e+12,2.0,2.0,2.0,2.0,116
3379,4013010102,1310,household,0.0,0.0,1.0,1.0,2.01500047626e+12,5.0,3.0,3.0,5.0,127
3380,4013010102,1311,household,0.0,0.0,1.0,1.0,2.01500047659e+12,5.0,2.0,2.0,5.0,110
3381,4013010102,1312,household,0.0,0.0,1.0,1.0,2.01500048609e+12,5.0,2.0,2.0,5.0,205
3382,4013010102,1313,household,0.0,0.0,1.0,1.0,2.01500048895e+12,5.0,3.0,3.0,5.0,118
3383,4013010102,1314,household,0.0,0.0,1.0,1.0,2.01500048895e+12,5.0,3.0,3.0,5.0,118
3384,4013010102,1315,household,0.0,0.0,1.0,1.0,2.01500048996e+12,5.0,2.0,2.0,5.0,120
3385,4013010102,1316,household,0.0,0.0,1.0,1.0,2.01500049094e+12,5.0,2.0,2.0,5.0,133
3386,4013010102,1317,household,0.0,0.0,1.0,1.0,2.01500049804e+12,5.0,2.0,2.0,5.0,803
3387,4013010102,1318,household,0.0,0.0,1.0,1.0,2.01500049804e+12,5.0,2.0,2.0,5.0,803
3388,4013010102,1319,household,0.0,0.0,1.0,1.0,2.01500049819e+12,3.0,2.0,2.0,3.0,205
3389,4013010102,1320,household,0.0,0.0,1.0,1.0,2.01500049842e+12,2.0,2.0,2.0,2.0,101
3390,4013010102,1321,household,0.0,0.0,1.0,1.0,2.01500050185e+12,4.0,3.0,3.0,4.0,201
3391,4013010102,1322,household,0.0,0.0,1.0,1.0,2.01500050325e+12,1.0,1.0,1.0,1.0,400
3392,4013010102,1323,household,0.0,0.0,1.0,1.0,2.01500050811e+12,1.0,1.0,1.0,1.0,807
3393,4013010102,1324,household,0.0,0.0,1.0,1.0,2.01500051378e+12,5.0,3.0,3.0,5.0,101
3394,4013010102,1325,household,0.0,0.0,1.0,1.0,2.01500051477e+12,5.0,2.0,2.0,5.0,100
3395,4013010102,1326,household,0.0,0.0,1.0,1.0,2.0150005153e+12,4.0,2.0,2.0,4.0,100
3396,4013010102,1327,household,0.0,0.0,1.0,1.0,2.0150005153e+12,4.0,2.0,2.0,4.0,100
3397,4013010102,1328,household,0.0,0.0,1.0,1.0,2.015000533e+12,4.0,3.0,3.0,4.0,600
3398,4013010102,1329,household,0.0,0.0,1.0,1.0,2.01500053582e+12,5.0,2.0,2.0,5.0,112
3399,4013010102,1330,household,0.0,0.0,1.0,1.0,2.01500053959e+12,5.0,2.0,2.0,5.0,105
3400,4013010102,1331,household,0.0,0.0,1.0,1.0,2.01500054037e+12,5.0,2.0,2.0,5.0,110
3401,4013010102,1332,household,0.0,0.0,1.0,1.0,2.01500054334e+12,5.0,2.0,2.0,5.0,130
3402,4013010102,1333,household,0.0,0.0,1.0,1.0,2.01500054727e+12,3.0,1.0,1.0,3.0,101
3403,4013010102,1334,household,0.0,0.0,1.0,1.0,2.01500055112e+12,5.0,2.0,2.0,5.0,111
3404,4013010102,1335,household,0.0,0.0,1.0,1.0,2.01500055173e+12,1.0,1.0,1.0,1.0,109
3405,4013010102,1336,household,0.0,0.0,1.0,1.0,2.01500056233e+12,3.0,2.0,2.0,3.0,807
3406,4013010102,1337,household,0.0,0.0,1.0,1.0,2.01500056945e+12,5.0,2.0,2.0,5.0,805
3407,4013010102,1338,household,0.0,0.0,1.0,1.0,2.01500057226e+12,3.0,2.0,2.0,3.0,116
3408,4013010102,1339,household,0.0,0.0,1.0,1.0,2.01500057384e+12,5.0,2.0,2.0,5.0,131
3409,4013010102,1340,household,0.0,0.0,1.0,1.0,2.0150005745e+12,5.0,2.0,2.0,5.0,134
3410,4013010102,1341,household,0.0,0.0,1.0,1.0,2.01500057607e+12,5.0,2.0,2.0,5.0,205
3411,4013010102,1342,household,0.0,0.0,1.0,1.0,2.01500057682e+12,4.0,2.0,2.0,4.0,108
3412,4013010102,1343,household,0.0,0.0,1.0,1.0,2.01500057712e+12,5.0,2.0,2.0,5.0,116
3413,4013010102,1344,household,0.0,0.0,1.0,1.0,2.01500058032e+12,1.0,2.0,2.0,1.0,807
3414,4013010102,1345,household,0.0,0.0,1.0,1.0,2.01500058077e+12,3.0,1.0,1.0,3.0,110
3415,4013010102,1346,household,0.0,0.0,1.0,1.0,2.01500058225e+12,5.0,2.0,2.0,5.0,133
3416,4013010102,1347,household,0.0,0.0,1.0,1.0,2.01500058642e+12,5.0,3.0,3.0,5.0,202
3417,4013010102,1348,household,0.0,0.0,1.0,1.0,2.01500058662e+12,4.0,2.0,2.0,4.0,400
3418,4013010102,1349,household,0.0,0.0,1.0,1.0,2.01500058936e+12,5.0,2.0,2.0,5.0,112
3419,4013010102,1350,household,0.0,0.0,1.0,1.0,2.01500059047e+12,1.0,1.0,1.0,1.0,400
3420,4013010102,1351,household,0.0,0.0,1.0,1.0,2.01500059228e+12,2.0,2.0,2.0,2.0,101
3421,4013010102,1352,household,0.0,0.0,1.0,1.0,2.01500059416e+12,2.0,2.0,2.0,2.0,118
