unique_person_id,geo,unique_id_in_geo,pid,sample_geo,ptotals,rptotals,empl,rempl,page,rpage,psex,rpsex,hid,entity
6515,4013010102,860,2,111,1,1,1,1,8,8,1,1,2.01400028832e+12,person
6516,4013010102,861,1,700,1,1,3,3,10,10,2,2,2.01400028984e+12,person
6517,4013010102,862,1,207,1,1,3,3,8,8,2,2,2.01400029200e+12,person
6518,4013010102,862,2,207,1,1,3,3,10,10,2,2,2.01400029200e+12,person
6519,4013010102,862,3,207,1,1,3,3,7,7,1,1,2.01400029200e+12,person
6520,4013010102,863,1,110,1,1,1,1,9,9,2,2,2.01400029901e+12,person
6521,4013010102,863,2,110,1,1,1,1,9,9,1,1,2.01400029901e+12,person
6522,4013010102,864,1,110,1,1,1,1,9,9,2,2,2.01400029901e+12,person
6523,4013010102,864,2,110,1,1,1,1,9,9,1,1,2.01400029901e+12,person
6524,4013010102,865,1,120,1,1,1,1,8,8,2,2,2.01400030094e+12,person
6525,4013010102,865,2,120,1,1,1,1,8,8,1,1,2.01400030094e+12,person
6526,4013010102,866,1,300,1,1,3,3,7,7,1,1,2.01400030219e+12,person
6527,4013010102,867,1,807,1,1,1,1,8,8,1,1,2.01400030441e+12,person
6528,4013010102,867,2,807,1,1,1,1,8,8,2,2,2.01400030441e+12,person
6529,4013010102,868,1,131,1,1,3,3,8,8,1,1,2.01400030652e+12,person
6530,4013010102,868,2,131,1,1,3,3,9,9,2,2,2.01400030652e+12,person
6531,4013010102,869,1,300,1,1,3,3,8,8,1,1,2.0140003207e+12,person
6532,4013010102,870,1,108,1,1,1,1,9,9,2,2,2.01400032134e+12,person
6533,4013010102,870,2,108,1,1,1,1,8,8,1,1,2.01400032134e+12,person
6534,4013010102,871,1,133,1,1,1,1,9,9,2,2,2.01400032994e+12,person
6535,4013010102,872,1,300,1,1,3,3,10,10,2,2,2.01400033775e+12,person
6536,4013010102,872,2,300,1,1,3,3,8,8,1,1,2.01400033775e+12,person
6537,4013010102,873,1,112,1,1,3,3,9,9,2,2,2.01400034085e+12,person
6538,4013010102,873,2,112,1,1,3,3,9,9,1,1,2.01400034085e+12,person
6539,4013010102,874,1,131,1,1,3,3,8,8,1,1,2.01400034914e+12,person
6540,4013010102,874,2,131,1,1,3,3,8,8,2,2,2.01400034914e+12,person
6541,4013010102,875,1,116,1,1,3,3,8,8,2,2,2.01400034988e+12,person
6542,4013010102,875,2,116,1,1,1,1,7,7,1,1,2.01400034988e+12,person
6543,4013010102,876,1,120,1,1,3,3,7,7,2,2,2.01400035041e+12,person
6544,4013010102,876,2,120,1,1,3,3,8,8,1,1,2.01400035041e+12,person
6545,4013010102,877,1,104,1,1,3,3,9,9,1,1,2.0140003508e+12,person
6546,4013010102,877,2,104,1,1,3,3,9,9,2,2,2.0140003508e+12,person
6547,4013010102,878,1,805,1,1,3,3,7,7,1,1,2.01400035201e+12,person
6548,4013010102,878,2,805,1,1,3,3,7,7,2,2,2.01400035201e+12,person
6549,4013010102,879,1,116,1,1,1,1,8,8,1,1,2.01400035746e+12,person
6550,4013010102,879,2,116,1,1,1,1,8,8,2,2,2.01400035746e+12,person
6551,4013010102,879,3,116,1,1,1,1,4,4,1,1,2.01400035746e+12,person
6552,4013010102,880,1,109,1,1,1,1,8,8,1,1,2.0140003575e+12,person
6553,4013010102,880,2,109,1,1,1,1,7,7,2,2,2.0140003575e+12,person
6554,4013010102,881,1,900,1,1,1,1,8,8,2,2,2.01400036558e+12,person
6555,4013010102,881,2,900,1,1,3,3,8,8,1,1,2.01400036558e+12,person
6556,4013010102,881,3,900,1,1,1,1,8,8,1,1,2.01400036558e+12,person
6557,4013010102,882,1,125,1,1,3,3,10,10,2,2,2.01400037057e+12,person
6558,4013010102,882,2,125,1,1,1,1,8,8,2,2,2.01400037057e+12,person
6559,4013010102,883,1,300,1,1,1,1,7,7,1,1,2.01400037108e+12,person
6560,4013010102,883,2,300,1,1,3,3,9,9,2,2,2.01400037108e+12,person
6561,4013010102,884,1,132,1,1,1,1,8,8,1,1,2.01400037492e+12,person
6562,4013010102,885,1,133,1,1,1,1,9,9,1,1,2.01400037526e+12,person
6563,4013010102,886,1,100,1,1,1,1,7,7,1,1,2.01400038411e+12,person
6564,4013010102,887,1,131,1,1,3,3,9,9,1,1,2.0140003866e+12,person
6565,4013010102,887,2,131,1,1,3,3,8,8,2,2,2.0140003866e+12,person
6566,4013010102,888,1,133,1,1,1,1,8,8,2,2,2.01400038692e+12,person
6567,4013010102,888,2,133,1,1,1,1,9,9,1,1,2.01400038692e+12,person
6568,4013010102,889,1,119,1,1,3,3,7,7,2,2,2.01400038699e+12,person
6569,4013010102,889,2,119,1,1,3,3,8,8,1,1,2.01400038699e+12,person
6570,4013010102,889,3,119,1,1,2,2,3,3,2,2,2.01400038699e+12,person
6571,4013010102,890,1,803,1,1,1,1,9,9,1,1,2.01400039212e+12,person
6572,4013010102,890,2,803,1,1,3,3,8,8,2,2,2.01400039212e+12,person
6573,4013010102,891,1,103,1,1,3,3,9,9,1,1,2.01400039497e+12,person
6574,4013010102,891,2,103,1,1,1,1,8,8,2,2,2.01400039497e+12,person
6575,4013010102,891,3,103,1,1,1,1,5,5,1,1,2.01400039497e+12,person
6576,4013010102,892,1,106,1,1,3,3,8,8,2,2,2.01400041136e+12,person
6577,4013010102,892,2,106,1,1,1,1,8,8,1,1,2.01400041136e+12,person
6578,4013010102,892,3,106,1,1,3,3,3,3,2,2,2.01400041136e+12,person
6579,4013010102,893,1,126,1,1,3,3,8,8,2,2,2.01400041448e+12,person
6580,4013010102,893,2,126,1,1,3,3,9,9,1,1,2.01400041448e+12,person
6581,4013010102,894,1,600,1,1,3,3,9,9,2,2,2.01400041626e+12,person
6582,4013010102,894,2,600,1,1,3,3,9,9,1,1,2.01400041626e+12,person
6583,4013010102,895,1,117,1,1,3,3,9,9,1,1,2.01400041795e+12,person
6584,4013010102,895,2,117,1,1,3,3,9,9,2,2,2.01400041795e+12,person
6585,4013010102,896,1,800,1,1,1,1,7,7,1,1,2.01400042963e+12,person
6586,4013010102,896,2,800,1,1,1,1,7,7,2,2,2.01400042963e+12,person
6587,4013010102,896,3,800,1,1,1,1,4,4,2,2,2.01400042963e+12,person
6588,4013010102,897,1,120,1,1,1,1,8,8,2,2,2.01400043074e+12,person
6589,4013010102,897,2,120,1,1,1,1,8,8,2,2,2.01400043074e+12,person
6590,4013010102,897,3,120,1,1,3,3,3,3,1,1,2.01400043074e+12,person
6591,4013010102,898,1,803,1,1,1,1,7,7,1,1,2.01400043316e+12,person
6592,4013010102,898,2,803,1,1,3,3,7,7,2,2,2.01400043316e+12,person
6593,4013010102,899,1,204,1,1,3,3,9,9,1,1,2.01400043523e+12,person
6594,4013010102,899,2,204,1,1,3,3,10,10,2,2,2.01400043523e+12,person
6595,4013010102,900,1,205,1,1,1,1,8,8,2,2,2.01400043704e+12,person
6596,4013010102,900,2,205,1,1,1,1,9,9,1,1,2.01400043704e+12,person
6597,4013010102,901,1,202,1,1,3,3,9,9,1,1,2.01400044047e+12,person
6598,4013010102,901,2,202,1,1,3,3,9,9,2,2,2.01400044047e+12,person
6599,4013010102,902,1,126,1,1,1,1,7,7,2,2,2.01400044081e+12,person
6600,4013010102,902,2,126,1,1,1,1,8,8,1,1,2.01400044081e+12,person
6601,4013010102,902,3,126,1,1,3,3,3,3,2,2,2.01400044081e+12,person
6602,4013010102,903,1,208,1,1,3,3,10,10,1,1,2.01400044222e+12,person
6603,4013010102,903,2,208,1,1,3,3,10,10,2,2,2.01400044222e+12,person
6604,4013010102,904,1,204,1,1,3,3,10,10,2,2,2.01400044397e+12,person
6605,4013010102,904,2,204,1,1,1,1,7,7,1,1,2.01400044397e+12,person
6606,4013010102,905,1,206,1,1,3,3,8,8,2,2,2.01400044921e+12,person
6607,4013010102,905,2,206,1,1,1,1,8,8,1,1,2.01400044921e+12,person
6608,4013010102,906,1,118,1,1,3,3,8,8,2,2,2.01400045122e+12,person
6609,4013010102,906,2,118,1,1,3,3,9,9,1,1,2.01400045122e+12,person
6610,4013010102,906,3,118,1,1,3,3,5,5,1,1,2.01400045122e+12,person
6611,4013010102,907,1,111,1,1,1,1,8,8,1,1,2.01400045374e+12,person
6612,4013010102,907,2,111,1,1,3,3,8,8,2,2,2.01400045374e+12,person
6613,4013010102,908,1,108,1,1,1,1,7,7,1,1,2.01400045552e+12,person
6614,4013010102,908,2,108,1,1,3,3,7,7,2,2,2.01400045552e+12,person
6615,4013010102,909,1,110,1,1,3,3,9,9,1,1,2.01400045602e+12,person
6616,4013010102,909,2,110,1,1,3,3,9,9,2,2,2.01400045602e+12,person
6617,4013010102,910,1,900,1,1,1,1,9,9,2,2,2.01400045822e+12,person
6618,4013010102,910,2,900,1,1,3,3,9,9,1,1,2.01400045822e+12,person
6619,4013010102,911,1,111,1,1,3,3,9,9,1,1,2.01400045859e+12,person
6620,4013010102,911,2,111,1,1,3,3,9,9,2,2,2.01400045859e+12,person
6621,4013010102,912,1,202,1,1,3,3,9,9,1,1,2.01400046020e+12,person
6622,4013010102,912,2,202,1,1,3,3,8,8,2,2,2.01400046020e+12,person
6623,4013010102,913,1,126,1,1,1,1,8,8,1,1,2.01400046158e+12,person
6624,4013010102,913,2,126,1,1,1,1,7,7,2,2,2.01400046158e+12,person
6625,4013010102,914,1,134,1,1,2,2,8,8,1,1,2.0140004673e+12,person
6626,4013010102,915,1,108,1,1,1,1,8,8,1,1,2.01400046966e+12,person
6627,4013010102,915,2,108,1,1,3,3,8,8,2,2,2.01400046966e+12,person
6628,4013010102,916,1,114,1,1,3,3,9,9,1,1,2.01400047066e+12,person
6629,4013010102,916,2,114,1,1,1,1,9,9,2,2,2.01400047066e+12,person
6630,4013010102,916,3,114,1,1,3,3,5,5,1,1,2.01400047066e+12,person
6631,4013010102,917,1,126,1,1,1,1,7,7,1,1,2.01400048525e+12,person
6632,4013010102,917,2,126,1,1,1,1,8,8,2,2,2.01400048525e+12,person
6633,4013010102,918,1,101,1,1,3,3,9,9,2,2,2.01400048694e+12,person
6634,4013010102,918,2,101,1,1,3,3,9,9,1,1,2.01400048694e+12,person
6635,4013010102,919,1,900,1,1,3,3,10,10,2,2,2.0140004898e+12,person
6636,4013010102,919,2,900,1,1,3,3,8,8,1,1,2.0140004898e+12,person
6637,4013010102,920,1,205,1,1,1,1,9,9,1,1,2.01400049595e+12,person
6638,4013010102,921,1,117,1,1,3,3,8,8,1,1,2.01400050488e+12,person
6639,4013010102,921,2,117,1,1,1,1,8,8,2,2,2.01400050488e+12,person
6640,4013010102,922,1,129,1,1,1,1,10,10,1,1,2.01400050702e+12,person
6641,4013010102,922,2,129,1,1,3,3,10,10,2,2,2.01400050702e+12,person
6642,4013010102,923,1,900,1,1,3,3,8,8,1,1,2.01400050958e+12,person
6643,4013010102,923,2,900,1,1,2,2,8,8,2,2,2.01400050958e+12,person
6644,4013010102,924,1,110,1,1,3,3,10,10,2,2,2.01400051857e+12,person
6645,4013010102,925,1,111,1,1,1,1,7,7,1,1,2.01400052141e+12,person
6646,4013010102,925,2,111,1,1,3,3,7,7,2,2,2.01400052141e+12,person
6647,4013010102,925,3,111,1,1,4,4,2,2,1,1,2.01400052141e+12,person
6648,4013010102,926,1,108,1,1,3,3,9,9,2,2,2.01400052336e+12,person
6649,4013010102,926,2,108,1,1,3,3,9,9,1,1,2.01400052336e+12,person
6650,4013010102,927,1,800,1,1,3,3,8,8,1,1,2.01400052517e+12,person
6651,4013010102,927,2,800,1,1,3,3,8,8,2,2,2.01400052517e+12,person
6652,4013010102,927,3,800,1,1,1,1,6,6,1,1,2.01400052517e+12,person
6653,4013010102,927,4,800,1,1,3,3,3,3,1,1,2.01400052517e+12,person
6654,4013010102,927,5,800,1,1,3,3,9,9,2,2,2.01400052517e+12,person
6655,4013010102,928,1,132,1,1,3,3,7,7,2,2,2.01400052692e+12,person
6656,4013010102,928,2,132,1,1,3,3,8,8,2,2,2.01400052692e+12,person
6657,4013010102,928,3,132,1,1,3,3,8,8,1,1,2.01400052692e+12,person
6658,4013010102,929,1,126,1,1,3,3,9,9,2,2,2.01400052997e+12,person
6659,4013010102,929,2,126,1,1,1,1,9,9,1,1,2.01400052997e+12,person
6660,4013010102,930,1,110,1,1,3,3,9,9,2,2,2.01400053183e+12,person
6661,4013010102,930,2,110,1,1,3,3,9,9,1,1,2.01400053183e+12,person
6662,4013010102,931,1,118,1,1,3,3,9,9,1,1,2.0140005362e+12,person
6663,4013010102,931,2,118,1,1,3,3,9,9,2,2,2.0140005362e+12,person
6664,4013010102,932,1,900,1,1,3,3,10,10,2,2,2.01400053625e+12,person
6665,4013010102,933,1,119,1,1,3,3,9,9,2,2,2.01400053629e+12,person
6666,4013010102,933,2,119,1,1,1,1,8,8,1,1,2.01400053629e+12,person
6667,4013010102,934,1,900,1,1,3,3,9,9,2,2,2.01400054484e+12,person
6668,4013010102,935,1,600,1,1,1,1,7,7,2,2,2.01400054673e+12,person
6669,4013010102,935,2,600,1,1,3,3,7,7,2,2,2.01400054673e+12,person
6670,4013010102,936,1,108,1,1,3,3,9,9,2,2,2.01400055e+12,person
6671,4013010102,936,2,108,1,1,1,1,9,9,1,1,2.01400055e+12,person
6672,4013010102,937,1,500,1,1,3,3,9,9,1,1,2.01400056082e+12,person
6673,4013010102,937,2,500,1,1,1,1,8,8,2,2,2.01400056082e+12,person
6674,4013010102,938,1,600,1,1,1,1,8,8,1,1,2.01400056805e+12,person
6675,4013010102,938,2,600,1,1,1,1,8,8,2,2,2.01400056805e+12,person
6676,4013010102,939,1,207,1,1,1,1,9,9,1,1,2.01400056852e+12,person
6677,4013010102,939,2,207,1,1,1,1,8,8,2,2,2.01400056852e+12,person
6678,4013010102,940,1,114,1,1,1,1,8,8,1,1,2.01400057402e+12,person
6679,4013010102,941,1,204,1,1,3,3,10,10,1,1,2.01400057636e+12,person
6680,4013010102,941,2,204,1,1,3,3,10,10,2,2,2.01400057636e+12,person
6681,4013010102,942,1,202,1,1,1,1,7,7,2,2,2.01400058399e+12,person
6682,4013010102,942,2,202,1,1,1,1,7,7,1,1,2.01400058399e+12,person
6683,4013010102,942,3,202,1,1,3,3,7,7,1,1,2.01400058399e+12,person
6684,4013010102,943,1,600,1,1,3,3,8,8,2,2,2.01400058858e+12,person
6685,4013010102,944,1,807,1,1,3,3,8,8,1,1,2.01400059138e+12,person
6686,4013010102,944,2,807,1,1,1,1,8,8,2,2,2.01400059138e+12,person
6687,4013010102,945,1,206,1,1,3,3,10,10,2,2,2.01400059405e+12,person
6688,4013010102,945,2,206,1,1,3,3,8,8,1,1,2.01400059405e+12,person
6689,4013010102,946,1,120,1,1,1,1,7,7,1,1,2.01400059499e+12,person
6690,4013010102,946,2,120,1,1,3,3,7,7,2,2,2.01400059499e+12,person
6691,4013010102,946,3,120,1,1,3,3,3,3,1,1,2.01400059499e+12,person
6692,4013010102,947,1,111,1,1,3,3,10,10,2,2,2.01400059741e+12,person
6693,4013010102,948,1,900,1,1,3,3,9,9,2,2,2.01400059968e+12,person
6694,4013010102,948,2,900,1,1,3,3,9,9,1,1,2.01400059968e+12,person
6695,4013010102,949,1,101,1,1,3,3,9,9,2,2,2.0140006009e+12,person
6696,4013010102,949,2,101,1,1,3,3,9,9,1,1,2.0140006009e+12,person
6697,4013010102,950,1,112,1,1,3,3,9,9,1,1,2.01400060202e+12,person
6698,4013010102,950,2,112,1,1,1,1,9,9,2,2,2.01400060202e+12,person
6699,4013010102,951,1,203,1,1,1,1,8,8,1,1,2.01400060846e+12,person
6700,4013010102,951,2,203,1,1,3,3,8,8,2,2,2.01400060846e+12,person
6701,4013010102,952,1,130,1,1,3,3,9,9,1,1,2.01400061033e+12,person
6702,4013010102,952,2,130,1,1,3,3,9,9,2,2,2.01400061033e+12,person
6703,4013010102,953,1,130,1,1,3,3,9,9,1,1,2.01400061033e+12,person
6704,4013010102,953,2,130,1,1,3,3,9,9,2,2,2.01400061033e+12,person
6705,4013010102,954,1,805,1,1,3,3,10,10,1,1,2.01400061229e+12,person
6706,4013010102,954,2,805,1,1,3,3,10,10,2,2,2.01400061229e+12,person
6707,4013010102,955,1,125,1,1,1,1,8,8,2,2,2.0140006142e+12,person
6708,4013010102,955,2,125,1,1,1,1,8,8,1,1,2.0140006142e+12,person
6709,4013010102,956,1,101,1,1,3,3,9,9,1,1,2.0140006217e+12,person
6710,4013010102,956,2,101,1,1,3,3,9,9,2,2,2.0140006217e+12,person
6711,4013010102,957,1,122,1,1,3,3,9,9,1,1,2.0140006288e+12,person
6712,4013010102,957,2,122,1,1,3,3,8,8,2,2,2.0140006288e+12,person
6713,4013010102,957,3,122,1,1,3,3,5,5,2,2,2.0140006288e+12,person
6714,4013010102,957,4,122,1,1,4,4,2,2,1,1,2.0140006288e+12,person
6715,4013010102,958,1,101,1,1,3,3,9,9,2,2,2.01400063295e+12,person
6716,4013010102,959,1,130,1,1,3,3,10,10,1,1,2.01400063634e+12,person
6717,4013010102,959,2,130,1,1,3,3,9,9,2,2,2.01400063634e+12,person
6718,4013010102,960,1,102,1,1,3,3,8,8,2,2,2.01400064958e+12,person
6719,4013010102,960,2,102,1,1,1,1,8,8,1,1,2.01400064958e+12,person
6720,4013010102,960,3,102,1,1,1,1,3,3,2,2,2.01400064958e+12,person
6721,4013010102,961,1,807,1,1,3,3,9,9,1,1,2.01400066372e+12,person
6722,4013010102,961,2,807,1,1,3,3,9,9,2,2,2.01400066372e+12,person
6723,4013010102,962,1,130,1,1,3,3,9,9,1,1,2.01400066636e+12,person
6724,4013010102,962,2,130,1,1,3,3,9,9,2,2,2.01400066636e+12,person
6725,4013010102,963,1,126,1,1,3,3,9,9,1,1,2.01400066744e+12,person
6726,4013010102,963,2,126,1,1,3,3,9,9,2,2,2.01400066744e+12,person
6727,4013010102,964,1,111,1,1,1,1,9,9,2,2,2.01400067634e+12,person
6728,4013010102,964,2,111,1,1,1,1,8,8,1,1,2.01400067634e+12,person
6729,4013010102,965,1,134,1,1,3,3,9,9,2,2,2.01400068927e+12,person
6730,4013010102,965,2,134,1,1,3,3,9,9,1,1,2.01400068927e+12,person
6731,4013010102,966,1,116,1,1,1,1,8,8,1,1,2.0140006927e+12,person
6732,4013010102,967,1,134,1,1,3,3,9,9,1,1,2.0140006983e+12,person
6733,4013010102,967,2,134,1,1,3,3,8,8,2,2,2.0140006983e+12,person
6734,4013010102,968,1,204,1,1,3,3,9,9,1,1,2.01400070115e+12,person
6735,4013010102,968,2,204,1,1,3,3,9,9,1,1,2.01400070115e+12,person
6736,4013010102,969,1,203,1,1,3,3,8,8,1,1,2.01400071263e+12,person
6737,4013010102,969,2,203,1,1,3,3,8,8,2,2,2.01400071263e+12,person
6738,4013010102,970,1,112,1,1,1,1,9,9,2,2,2.01400073605e+12,person
6739,4013010102,970,2,112,1,1,1,1,9,9,1,1,2.01400073605e+12,person
6740,4013010102,971,1,209,1,1,3,3,9,9,2,2,2.01400073616e+12,person
6741,4013010102,972,1,111,1,1,1,1,8,8,1,1,2.01400073722e+12,person
6742,4013010102,972,2,111,1,1,1,1,8,8,2,2,2.01400073722e+12,person
6743,4013010102,973,1,400,1,1,1,1,9,9,2,2,2.01400073947e+12,person
6744,4013010102,973,2,400,1,1,1,1,8,8,1,1,2.01400073947e+12,person
6745,4013010102,974,1,113,1,1,1,1,8,8,2,2,2.01400074026e+12,person
6746,4013010102,974,2,113,1,1,3,3,9,9,1,1,2.01400074026e+12,person
6747,4013010102,975,1,109,1,1,3,3,9,9,2,2,2.01400074333e+12,person
6748,4013010102,975,2,109,1,1,1,1,8,8,1,1,2.01400074333e+12,person
6749,4013010102,976,1,107,1,1,3,3,10,10,1,1,2.01400074853e+12,person
6750,4013010102,976,2,107,1,1,3,3,10,10,2,2,2.01400074853e+12,person
6751,4013010102,977,1,204,1,1,3,3,9,9,1,1,2.01400075453e+12,person
6752,4013010102,977,2,204,1,1,3,3,8,8,2,2,2.01400075453e+12,person
6753,4013010102,978,1,807,1,1,1,1,5,5,2,2,2.01400075582e+12,person
6754,4013010102,978,2,807,1,1,1,1,5,5,1,1,2.01400075582e+12,person
6755,4013010102,979,1,130,1,1,3,3,9,9,1,1,2.01400075957e+12,person
6756,4013010102,979,2,130,1,1,3,3,9,9,2,2,2.01400075957e+12,person
6757,4013010102,980,1,130,1,1,3,3,9,9,1,1,2.01400075957e+12,person
6758,4013010102,980,2,130,1,1,3,3,9,9,2,2,2.01400075957e+12,person
6759,4013010102,981,1,700,1,1,3,3,7,7,2,2,2.01400076497e+12,person
6760,4013010102,981,2,700,1,1,3,3,8,8,1,1,2.01400076497e+12,person
6761,4013010102,982,1,128,1,1,3,3,9,9,1,1,2.01400076511e+12,person
6762,4013010102,982,2,128,1,1,3,3,9,9,2,2,2.01400076511e+12,person
6763,4013010102,983,1,130,1,1,1,1,9,9,1,1,2.01400077134e+12,person
6764,4013010102,983,2,130,1,1,1,1,8,8,2,2,2.01400077134e+12,person
6765,4013010102,983,3,130,1,1,3,3,10,10,2,2,2.01400077134e+12,person
6766,4013010102,984,1,803,1,1,1,1,8,8,1,1,2.0140007743e+12,person
6767,4013010102,984,2,803,1,1,1,1,8,8,2,2,2.0140007743e+12,person
6768,4013010102,984,3,803,1,1,2,2,6,6,1,1,2.0140007743e+12,person
6769,4013010102,985,1,110,1,1,3,3,9,9,2,2,2.01400077702e+12,person
6770,4013010102,986,1,114,1,1,3,3,8,8,1,1,2.01400077707e+12,person
6771,4013010102,986,2,114,1,1,3,3,7,7,2,2,2.01400077707e+12,person
6772,4013010102,987,1,203,1,1,3,3,9,9,1,1,2.01400078191e+12,person
6773,4013010102,987,2,203,1,1,3,3,9,9,2,2,2.01400078191e+12,person
6774,4013010102,988,1,700,1,1,3,3,9,9,1,1,2.01400079289e+12,person
6775,4013010102,988,2,700,1,1,3,3,9,9,2,2,2.01400079289e+12,person
6776,4013010102,989,1,207,1,1,1,1,5,5,1,1,2.01400079531e+12,person
6777,4013010102,989,2,207,1,1,1,1,5,5,1,1,2.01400079531e+12,person
6778,4013010102,990,1,126,1,1,3,3,9,9,1,1,2.01400079973e+12,person
6779,4013010102,990,2,126,1,1,1,1,9,9,2,2,2.01400079973e+12,person
6780,4013010102,991,1,113,1,1,3,3,10,10,2,2,2.01400080069e+12,person
6781,4013010102,992,1,127,1,1,3,3,9,9,1,1,2.01400081888e+12,person
6782,4013010102,992,2,127,1,1,1,1,9,9,2,2,2.01400081888e+12,person
6783,4013010102,993,1,115,1,1,1,1,9,9,1,1,2.01400082539e+12,person
6784,4013010102,993,2,115,1,1,3,3,8,8,2,2,2.01400082539e+12,person
6785,4013010102,994,1,102,1,1,1,1,5,5,1,1,2.01400083164e+12,person
6786,4013010102,994,2,102,1,1,1,1,5,5,1,1,2.01400083164e+12,person
6787,4013010102,995,1,600,1,1,1,1,8,8,1,1,2.01400083977e+12,person
6788,4013010102,995,2,600,1,1,3,3,8,8,2,2,2.01400083977e+12,person
6789,4013010102,996,1,107,1,1,1,1,8,8,1,1,2.01400084351e+12,person
6790,4013010102,996,2,107,1,1,1,1,8,8,2,2,2.01400084351e+12,person
6791,4013010102,997,1,700,1,1,3,3,8,8,1,1,2.01400084426e+12,person
6792,4013010102,997,2,700,1,1,1,1,7,7,1,1,2.01400084426e+12,person
6793,4013010102,997,3,700,1,1,1,1,6,6,1,1,2.01400084426e+12,person
6794,4013010102,997,4,700,1,1,3,3,10,10,2,2,2.01400084426e+12,person
6795,4013010102,998,1,800,1,1,3,3,10,10,1,1,2.01400084458e+12,person
6796,4013010102,998,2,800,1,1,3,3,9,9,2,2,2.01400084458e+12,person
6797,4013010102,999,1,111,1,1,1,1,8,8,1,1,2.01400084719e+12,person
6798,4013010102,1000,1,115,1,1,1,1,9,9,1,1,2.01400084786e+12,person
6799,4013010102,1000,2,115,1,1,1,1,9,9,2,2,2.01400084786e+12,person
6800,4013010102,1001,1,209,1,1,3,3,9,9,1,1,2.01400084961e+12,person
6801,4013010102,1001,2,209,1,1,1,1,6,6,1,1,2.01400084961e+12,person
6802,4013010102,1001,3,209,1,1,1,1,6,6,1,1,2.01400084961e+12,person
6803,4013010102,1002,1,127,1,1,1,1,7,7,1,1,2.0140008524e+12,person
6804,4013010102,1002,2,127,1,1,1,1,7,7,2,2,2.0140008524e+12,person
6805,4013010102,1002,3,127,1,1,3,3,5,5,1,1,2.0140008524e+12,person
6806,4013010102,1003,1,300,1,1,3,3,8,8,2,2,2.01400085918e+12,person
6807,4013010102,1003,2,300,1,1,1,1,8,8,1,1,2.01400085918e+12,person
6808,4013010102,1003,3,300,1,1,1,1,6,6,2,2,2.01400085918e+12,person
6809,4013010102,1003,4,300,1,1,4,4,1,1,2,2,2.01400085918e+12,person
6810,4013010102,1004,1,119,1,1,3,3,9,9,2,2,2.01400087115e+12,person
6811,4013010102,1005,1,107,1,1,3,3,9,9,1,1,2.014000879e+12,person
6812,4013010102,1005,2,107,1,1,3,3,9,9,2,2,2.014000879e+12,person
6813,4013010102,1006,1,122,1,1,3,3,10,10,2,2,2.01400088045e+12,person
6814,4013010102,1006,2,122,1,1,3,3,7,7,1,1,2.01400088045e+12,person
6815,4013010102,1007,1,121,1,1,1,1,7,7,1,1,2.01400088745e+12,person
6816,4013010102,1007,2,121,1,1,1,1,7,7,2,2,2.01400088745e+12,person
6817,4013010102,1007,3,121,1,1,1,1,3,3,2,2,2.01400088745e+12,person
6818,4013010102,1008,1,110,1,1,3,3,9,9,1,1,2.01400089038e+12,person
6819,4013010102,1008,2,110,1,1,3,3,9,9,2,2,2.01400089038e+12,person
6820,4013010102,1009,1,131,1,1,3,3,9,9,2,2,2.01400089448e+12,person
6821,4013010102,1009,2,131,1,1,3,3,9,9,1,1,2.01400089448e+12,person
6822,4013010102,1010,1,105,1,1,3,3,9,9,1,1,2.01400090575e+12,person
6823,4013010102,1010,2,105,1,1,1,1,8,8,2,2,2.01400090575e+12,person
6824,4013010102,1011,1,115,1,1,3,3,9,9,1,1,2.01400091057e+12,person
6825,4013010102,1011,2,115,1,1,3,3,8,8,2,2,2.01400091057e+12,person
6826,4013010102,1011,3,115,1,1,3,3,6,6,2,2,2.01400091057e+12,person
6827,4013010102,1012,1,112,1,1,1,1,8,8,1,1,2.01400091088e+12,person
6828,4013010102,1012,2,112,1,1,3,3,8,8,2,2,2.01400091088e+12,person
6829,4013010102,1013,1,111,1,1,3,3,9,9,1,1,2.01400091278e+12,person
6830,4013010102,1013,2,111,1,1,3,3,9,9,2,2,2.01400091278e+12,person
6831,4013010102,1014,1,131,1,1,3,3,9,9,1,1,2.01400091332e+12,person
6832,4013010102,1014,2,131,1,1,3,3,9,9,2,2,2.01400091332e+12,person
6833,4013010102,1015,1,800,1,1,3,3,10,10,1,1,2.01400091344e+12,person
6834,4013010102,1015,2,800,1,1,3,3,10,10,2,2,2.01400091344e+12,person
6835,4013010102,1016,1,122,1,1,3,3,9,9,2,2,2.01400091386e+12,person
6836,4013010102,1017,1,805,1,1,3,3,8,8,1,1,2.01400091578e+12,person
6837,4013010102,1017,2,805,1,1,3,3,8,8,2,2,2.01400091578e+12,person
6838,4013010102,1018,1,120,1,1,1,1,8,8,1,1,2.0140009162e+12,person
6839,4013010102,1018,2,120,1,1,3,3,9,9,2,2,2.0140009162e+12,person
6840,4013010102,1019,1,130,1,1,3,3,9,9,1,1,2.01400093077e+12,person
6841,4013010102,1019,2,130,1,1,1,1,9,9,2,2,2.01400093077e+12,person
6842,4013010102,1020,1,116,1,1,1,1,9,9,1,1,2.01400093237e+12,person
6843,4013010102,1021,1,110,1,1,1,1,8,8,1,1,2.0140009366e+12,person
6844,4013010102,1022,1,101,1,1,3,3,10,10,1,1,2.01400094045e+12,person
