unique_housing_id,hid,geo,unique_id_in_geo,sample_geo,hhtotals,hinc,hsize,hhrtotals,rhinc,rhsize,entity,gqrtotals,gqtotals
3267,1075458,4013010102,1198,205,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3268,1075530,4013010102,1199,127,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3269,1075530,4013010102,1200,127,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3270,1075569,4013010102,1201,109,1.0,1.0,4.0,1.0,1.0,4.0,household,0.0,0.0
3271,1075619,4013010102,1202,209,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3272,1075650,4013010102,1203,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3273,1075672,4013010102,1204,500,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
3274,1075683,4013010102,1205,203,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3275,1075753,4013010102,1206,800,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3276,1075874,4013010102,1207,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3277,1075989,4013010102,1208,500,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
3278,1075989,4013010102,1209,500,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
3279,1076017,4013010102,1210,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3280,1076047,4013010102,1211,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3281,1076091,4013010102,1212,500,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3282,1076150,4013010102,1213,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3283,1076171,4013010102,1214,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3284,1076171,4013010102,1215,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3285,1076223,4013010102,1216,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3286,1076331,4013010102,1217,100,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3287,1076338,4013010102,1218,129,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
3288,1076511,4013010102,1219,118,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3289,1076574,4013010102,1220,800,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3290,1076680,4013010102,1221,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3291,1076695,4013010102,1222,803,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3292,1076738,4013010102,1223,400,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3293,1076891,4013010102,1224,130,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3294,1077191,4013010102,1225,208,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3295,1077227,4013010102,1226,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3296,1077227,4013010102,1227,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3297,1077310,4013010102,1228,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3298,1077369,4013010102,1229,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3299,1077424,4013010102,1230,600,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3300,1077546,4013010102,1231,125,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3301,1077546,4013010102,1232,125,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3302,1077576,4013010102,1233,206,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3303,1077713,4013010102,1234,203,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3304,1077757,4013010102,1235,807,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3305,1077759,4013010102,1236,300,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3306,1077815,4013010102,1237,108,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3307,1077826,4013010102,1238,209,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
3308,1077986,4013010102,1239,126,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
3309,1078058,4013010102,1240,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3310,1078183,4013010102,1241,202,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
3311,1078194,4013010102,1242,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3312,1078425,4013010102,1243,133,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3313,1078447,4013010102,1244,128,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3314,1078542,4013010102,1245,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3315,1078606,4013010102,1246,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3316,1078615,4013010102,1247,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3317,1078666,4013010102,1248,133,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3318,1078666,4013010102,1249,133,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3319,1078736,4013010102,1250,800,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3320,1078781,4013010102,1251,129,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3321,1078781,4013010102,1252,129,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3322,1078996,4013010102,1253,113,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3323,1079237,4013010102,1254,201,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3324,1079239,4013010102,1255,205,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3325,1079283,4013010102,1256,111,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3326,1079318,4013010102,1257,130,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3327,1079417,4013010102,1258,105,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
3328,1079528,4013010102,1259,109,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
3329,1079531,4013010102,1260,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3330,1079555,4013010102,1261,123,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3331,1079624,4013010102,1262,116,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
3332,1079736,4013010102,1263,107,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
3333,1079781,4013010102,1264,202,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3334,1079794,4013010102,1265,300,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3335,1079986,4013010102,1266,118,1.0,3.0,1.0,1.0,3.0,1.0,household,0.0,0.0
3336,1079995,4013010102,1267,133,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3337,1080053,4013010102,1268,107,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3338,1080055,4013010102,1269,109,1.0,1.0,3.0,1.0,1.0,3.0,household,0.0,0.0
3339,1080308,4013010102,1270,114,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3340,1080496,4013010102,1271,117,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3341,1080563,4013010102,1272,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3342,1080683,4013010102,1273,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3343,1080701,4013010102,1274,600,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3344,1080732,4013010102,1275,126,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3345,1080732,4013010102,1276,126,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3346,1080893,4013010102,1277,115,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3347,1081220,4013010102,1278,807,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3348,1081243,4013010102,1279,115,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3349,1081257,4013010102,1280,131,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3350,1081334,4013010102,1281,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3351,1081466,4013010102,1282,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3352,1081467,4013010102,1283,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3353,1081579,4013010102,1284,101,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3354,1081637,4013010102,1285,803,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3355,1081726,4013010102,1286,201,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3356,1081732,4013010102,1287,116,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3357,1081756,4013010102,1288,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3358,1081838,4013010102,1289,126,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3359,1081886,4013010102,1290,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3360,1081890,4013010102,1291,107,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
3361,1081961,4013010102,1292,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3362,1081972,4013010102,1293,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3363,1081982,4013010102,1294,800,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3364,1082134,4013010102,1295,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3365,1082318,4013010102,1296,130,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3366,1082364,4013010102,1297,700,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3367,1082478,4013010102,1298,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3368,1082693,4013010102,1299,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3369,1082693,4013010102,1300,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3370,1082710,4013010102,1301,119,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
3371,1082725,4013010102,1302,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3372,1082738,4013010102,1303,129,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3373,1082944,4013010102,1304,131,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3374,1082978,4013010102,1305,107,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3375,1083021,4013010102,1306,130,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3376,1083122,4013010102,1307,203,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3377,1083155,4013010102,1308,130,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3378,1083202,4013010102,1309,103,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3379,1083260,4013010102,1310,805,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3380,1083273,4013010102,1311,132,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3381,1083314,4013010102,1312,132,1.0,4.0,4.0,1.0,4.0,4.0,household,0.0,0.0
3382,1083501,4013010102,1313,111,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3383,1083510,4013010102,1314,129,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3384,1083576,4013010102,1315,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3385,1083636,4013010102,1316,127,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3386,1083765,4013010102,1317,101,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
3387,1083925,4013010102,1318,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3388,1083953,4013010102,1319,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3389,1084029,4013010102,1320,104,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3390,1084029,4013010102,1321,104,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3391,1084107,4013010102,1322,106,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3392,1084107,4013010102,1323,106,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3393,1084249,4013010102,1324,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3394,1084428,4013010102,1325,103,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3395,1084435,4013010102,1326,112,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3396,1084584,4013010102,1327,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3397,1084624,4013010102,1328,132,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3398,1084638,4013010102,1329,805,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3399,1084683,4013010102,1330,101,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
3400,1084888,4013010102,1331,600,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3401,1084964,4013010102,1332,600,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3402,1085033,4013010102,1333,500,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3403,1085310,4013010102,1334,111,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3404,1085365,4013010102,1335,118,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3405,1085407,4013010102,1336,113,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
3406,1085432,4013010102,1337,300,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3407,1085487,4013010102,1338,104,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
3408,1085684,4013010102,1339,110,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3409,1085733,4013010102,1340,113,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
3410,1085748,4013010102,1341,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3411,1085748,4013010102,1342,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3412,1085759,4013010102,1343,116,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3413,1085869,4013010102,1344,900,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3414,1085877,4013010102,1345,134,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3415,1086004,4013010102,1346,128,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
3416,1086015,4013010102,1347,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3417,1086092,4013010102,1348,101,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3418,1086221,4013010102,1349,400,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3419,1086221,4013010102,1350,400,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3420,1086338,4013010102,1351,600,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3421,1086465,4013010102,1352,600,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3422,1086514,4013010102,1353,102,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3423,1086520,4013010102,1354,128,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3424,1086580,4013010102,1355,202,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3425,1086673,4013010102,1356,500,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3426,1086703,4013010102,1357,805,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
3427,1086770,4013010102,1358,102,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
3428,1086796,4013010102,1359,400,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3429,1086845,4013010102,1360,100,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3430,1087016,4013010102,1361,132,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3431,1087018,4013010102,1362,102,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3432,1087018,4013010102,1363,102,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3433,1087030,4013010102,1364,807,1.0,5.0,4.0,1.0,5.0,4.0,household,0.0,0.0
3434,1087073,4013010102,1365,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3435,1087149,4013010102,1366,110,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3436,1087187,4013010102,1367,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3437,1087224,4013010102,1368,128,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3438,1087243,4013010102,1369,300,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3439,1087312,4013010102,1370,126,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
3440,1087312,4013010102,1371,126,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
3441,1087342,4013010102,1372,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3442,1087512,4013010102,1373,300,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3443,1087512,4013010102,1374,300,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3444,1087583,4013010102,1375,600,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3445,1087651,4013010102,1376,117,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3446,1087665,4013010102,1377,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3447,1087686,4013010102,1378,126,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3448,1087773,4013010102,1379,700,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3449,1087827,4013010102,1380,132,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3450,1087861,4013010102,1381,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3451,1087872,4013010102,1382,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3452,1087886,4013010102,1383,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3453,1087908,4013010102,1384,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3454,1087932,4013010102,1385,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3455,1088015,4013010102,1386,121,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3456,1088021,4013010102,1387,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3457,1088055,4013010102,1388,127,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3458,1088117,4013010102,1389,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3459,1088161,4013010102,1390,132,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3460,1088197,4013010102,1391,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3461,1088238,4013010102,1392,129,1.0,5.0,3.0,1.0,5.0,3.0,household,0.0,0.0
3462,1088328,4013010102,1393,800,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3463,1088380,4013010102,1394,115,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3464,1088468,4013010102,1395,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3465,1088468,4013010102,1396,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3466,1088526,4013010102,1397,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3467,1088591,4013010102,1398,700,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3468,1088645,4013010102,1399,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3469,1088645,4013010102,1400,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3470,1088664,4013010102,1401,105,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
3471,1088672,4013010102,1402,131,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3472,1088675,4013010102,1403,128,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3473,1088678,4013010102,1404,700,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3474,1088768,4013010102,1405,103,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3475,1088785,4013010102,1406,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3476,1088791,4013010102,1407,201,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3477,1088807,4013010102,1408,206,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3478,1088903,4013010102,1409,132,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3479,1088926,4013010102,1410,127,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3480,1088932,4013010102,1411,104,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3481,1088946,4013010102,1412,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3482,1089101,4013010102,1413,205,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3483,1089469,4013010102,1414,127,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3484,1089493,4013010102,1415,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3485,1089535,4013010102,1416,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3486,1089535,4013010102,1417,108,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3487,1089640,4013010102,1418,121,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3488,1089717,4013010102,1419,125,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3489,1089811,4013010102,1420,807,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3490,1089814,4013010102,1421,113,1.0,1.0,1.0,1.0,1.0,1.0,household,0.0,0.0
3491,1089815,4013010102,1422,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3492,1089996,4013010102,1423,900,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3493,1090030,4013010102,1424,120,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3494,1090034,4013010102,1425,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3495,1090098,4013010102,1426,400,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3496,1090335,4013010102,1427,300,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3497,1090341,4013010102,1428,803,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3498,1090341,4013010102,1429,803,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3499,1090553,4013010102,1430,111,1.0,4.0,1.0,1.0,4.0,1.0,household,0.0,0.0
3500,1090629,4013010102,1431,203,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3501,1090656,4013010102,1432,109,1.0,1.0,2.0,1.0,1.0,2.0,household,0.0,0.0
3502,1090727,4013010102,1433,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3503,1090772,4013010102,1434,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3504,1090816,4013010102,1435,113,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3505,1090817,4013010102,1436,803,1.0,3.0,2.0,1.0,3.0,2.0,household,0.0,0.0
3506,1090935,4013010102,1437,209,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3507,1091059,4013010102,1438,300,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3508,1091115,4013010102,1439,105,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3509,1091129,4013010102,1440,111,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3510,1091129,4013010102,1441,111,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3511,1091224,4013010102,1442,101,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3512,1091235,4013010102,1443,130,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3513,1091255,4013010102,1444,132,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3514,1091349,4013010102,1445,126,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3515,1091374,4013010102,1446,807,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3516,1091419,4013010102,1447,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3517,1091419,4013010102,1448,204,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3518,1091569,4013010102,1449,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3519,1091640,4013010102,1450,206,1.0,5.0,1.0,1.0,5.0,1.0,household,0.0,0.0
3520,1091701,4013010102,1451,805,1.0,5.0,6.0,1.0,5.0,6.0,household,0.0,0.0
3521,1091707,4013010102,1452,805,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3522,1091826,4013010102,1453,900,1.0,2.0,2.0,1.0,2.0,2.0,household,0.0,0.0
3523,1091853,4013010102,1454,134,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3524,1091935,4013010102,1455,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3525,1091937,4013010102,1456,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3526,1091937,4013010102,1457,107,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3527,1092042,4013010102,1458,105,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3528,1092076,4013010102,1459,129,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3529,1092285,4013010102,1460,800,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3530,1092293,4013010102,1461,115,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3531,1092432,4013010102,1462,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3532,1092503,4013010102,1463,300,1.0,2.0,1.0,1.0,2.0,1.0,household,0.0,0.0
3533,1092722,4013010102,1464,100,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3534,1092735,4013010102,1465,700,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3535,1092823,4013010102,1466,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3536,1092823,4013010102,1467,112,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3537,1092836,4013010102,1468,115,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
3538,1092998,4013010102,1469,201,1.0,4.0,2.0,1.0,4.0,2.0,household,0.0,0.0
3539,1093036,4013010102,1470,102,1.0,5.0,2.0,1.0,5.0,2.0,household,0.0,0.0
