unique_person_id,hid,geo,unique_id_in_geo,pid,sample_geo,ptotals,empl,page,psex,rptotals,rempl,rpage,rpsex,entity
7869,1097730,4013010102,1554,1,300,1,3,7,1,1,3,7,1,person
7870,1097730,4013010102,1554,2,300,1,2,7,2,1,2,7,2,person
7871,1097810,4013010102,1555,1,107,1,3,9,1,1,3,9,1,person
7872,1097810,4013010102,1555,2,107,1,3,9,2,1,3,9,2,person
7873,1097891,4013010102,1556,1,103,1,1,5,1,1,1,5,1,person
7874,1097891,4013010102,1556,2,103,1,1,5,1,1,1,5,1,person
7875,1097994,4013010102,1557,1,112,1,3,9,1,1,3,9,1,person
7876,1097994,4013010102,1557,2,112,1,3,9,2,1,3,9,2,person
7877,1098036,4013010102,1558,1,204,1,3,9,1,1,3,9,1,person
7878,1098036,4013010102,1558,2,204,1,3,10,2,1,3,10,2,person
7879,1098101,4013010102,1559,1,131,1,3,8,1,1,3,8,1,person
7880,1098101,4013010102,1559,2,131,1,1,7,2,1,1,7,2,person
7881,1098139,4013010102,1560,1,205,1,3,9,1,1,3,9,1,person
7882,1098139,4013010102,1560,2,205,1,3,9,2,1,3,9,2,person
7883,1098272,4013010102,1561,1,125,1,3,10,2,1,3,10,2,person
7884,1098311,4013010102,1562,1,209,1,3,9,2,1,3,9,2,person
7885,1098311,4013010102,1562,2,209,1,3,9,1,1,3,9,1,person
7886,1098406,4013010102,1563,1,106,1,1,8,1,1,1,8,1,person
7887,1098406,4013010102,1563,2,106,1,3,8,2,1,3,8,2,person
7888,1098471,4013010102,1564,1,112,1,1,8,1,1,1,8,1,person
7889,1098471,4013010102,1564,2,112,1,3,8,2,1,3,8,2,person
7890,1098574,4013010102,1565,1,600,1,1,6,2,1,1,6,2,person
7891,1098599,4013010102,1566,1,207,1,3,4,1,1,3,4,1,person
7892,1098599,4013010102,1566,2,207,1,3,5,1,1,3,5,1,person
7893,1098599,4013010102,1566,3,207,1,3,4,1,1,3,4,1,person
7894,1098599,4013010102,1566,4,207,1,3,4,1,1,3,4,1,person
7895,1098701,4013010102,1567,1,209,1,3,8,1,1,3,8,1,person
7896,1098709,4013010102,1568,1,600,1,1,8,2,1,1,8,2,person
7897,1098709,4013010102,1568,2,600,1,1,8,1,1,1,8,1,person
7898,1098795,4013010102,1569,1,106,1,1,6,1,1,1,6,1,person
7899,1098795,4013010102,1569,2,106,1,3,6,2,1,3,6,2,person
7900,1098795,4013010102,1569,3,106,1,4,1,1,1,4,1,1,person
7901,1098795,4013010102,1569,4,106,1,4,1,1,1,4,1,1,person
7902,1098907,4013010102,1570,1,131,1,3,9,1,1,3,9,1,person
7903,1098907,4013010102,1570,2,131,1,3,9,2,1,3,9,2,person
7904,1098965,4013010102,1571,1,204,1,3,9,1,1,3,9,1,person
7905,1098965,4013010102,1571,2,204,1,3,8,2,1,3,8,2,person
7906,1099227,4013010102,1572,1,102,1,3,9,1,1,3,9,1,person
7907,1099227,4013010102,1572,2,102,1,1,8,2,1,1,8,2,person
7908,1099260,4013010102,1573,1,803,1,3,8,2,1,3,8,2,person
7909,1099260,4013010102,1573,2,803,1,3,9,1,1,3,9,1,person
7910,1099275,4013010102,1574,1,111,1,1,7,2,1,1,7,2,person
7911,1099275,4013010102,1574,2,111,1,1,8,1,1,1,8,1,person
7912,1099305,4013010102,1575,1,101,1,3,10,2,1,3,10,2,person
7913,1099305,4013010102,1575,2,101,1,3,7,2,1,3,7,2,person
7914,1099376,4013010102,1576,1,202,1,3,8,2,1,3,8,2,person
7915,1099376,4013010102,1576,2,202,1,3,8,1,1,3,8,1,person
7916,1099472,4013010102,1577,1,128,1,3,9,1,1,3,9,1,person
7917,1099472,4013010102,1577,2,128,1,3,8,2,1,3,8,2,person
7918,1099493,4013010102,1578,1,107,1,3,10,1,1,3,10,1,person
7919,1099493,4013010102,1578,2,107,1,3,8,2,1,3,8,2,person
7920,1099506,4013010102,1579,1,117,1,1,8,1,1,1,8,1,person
7921,1099506,4013010102,1579,2,117,1,1,8,2,1,1,8,2,person
7922,1099521,4013010102,1580,1,113,1,1,9,1,1,1,9,1,person
7923,1099612,4013010102,1581,1,102,1,3,9,1,1,3,9,1,person
7924,1099612,4013010102,1581,2,102,1,3,8,2,1,3,8,2,person
7925,1099745,4013010102,1582,1,204,1,3,9,1,1,3,9,1,person
7926,1099745,4013010102,1582,2,204,1,3,8,2,1,3,8,2,person
7927,1099759,4013010102,1583,1,201,1,3,9,1,1,3,9,1,person
7928,1099759,4013010102,1583,2,201,1,3,9,2,1,3,9,2,person
7929,1099809,4013010102,1584,1,101,1,1,9,2,1,1,9,2,person
7930,1099826,4013010102,1585,1,112,1,1,7,1,1,1,7,1,person
7931,1099826,4013010102,1585,2,112,1,3,8,2,1,3,8,2,person
7932,1099843,4013010102,1586,1,107,1,3,7,2,1,3,7,2,person
7933,1099843,4013010102,1586,2,107,1,1,7,1,1,1,7,1,person
7934,1099862,4013010102,1587,1,113,1,3,10,1,1,3,10,1,person
7935,1099862,4013010102,1587,2,113,1,3,10,2,1,3,10,2,person
7936,1099865,4013010102,1588,1,115,1,1,7,1,1,1,7,1,person
7937,1099865,4013010102,1588,2,115,1,3,7,2,1,3,7,2,person
7938,1099952,4013010102,1589,1,700,1,3,10,1,1,3,10,1,person
7939,1099952,4013010102,1589,2,700,1,3,10,2,1,3,10,2,person
7940,1100055,4013010102,1590,1,203,1,3,8,2,1,3,8,2,person
7941,1100055,4013010102,1590,2,203,1,3,8,2,1,3,8,2,person
7942,1100056,4013010102,1591,1,106,1,3,10,1,1,3,10,1,person
7943,1100056,4013010102,1591,2,106,1,3,10,2,1,3,10,2,person
7944,1100170,4013010102,1592,1,107,1,3,9,1,1,3,9,1,person
7945,1100170,4013010102,1592,2,107,1,3,9,2,1,3,9,2,person
7946,1100229,4013010102,1593,1,114,1,1,9,2,1,1,9,2,person
7947,1100229,4013010102,1593,2,114,1,1,8,1,1,1,8,1,person
7948,1100240,4013010102,1594,1,125,1,1,4,1,1,1,4,1,person
7949,1100240,4013010102,1594,2,125,1,1,3,1,1,1,3,1,person
7950,1100253,4013010102,1595,1,202,1,3,9,2,1,3,9,2,person
7951,1100253,4013010102,1595,2,202,1,2,9,1,1,2,9,1,person
7952,1100278,4013010102,1596,1,130,1,3,9,1,1,3,9,1,person
7953,1100278,4013010102,1596,2,130,1,3,9,2,1,3,9,2,person
7954,1100722,4013010102,1597,1,700,1,1,9,2,1,1,9,2,person
7955,1100722,4013010102,1597,2,700,1,3,9,1,1,3,9,1,person
7956,1100777,4013010102,1598,1,204,1,1,8,1,1,1,8,1,person
7957,1100777,4013010102,1598,2,204,1,1,7,2,1,1,7,2,person
7958,1100820,4013010102,1599,1,130,1,3,10,2,1,3,10,2,person
7959,1100820,4013010102,1599,2,130,1,3,10,1,1,3,10,1,person
7960,1100830,4013010102,1600,1,805,1,3,9,1,1,3,9,1,person
7961,1100830,4013010102,1600,2,805,1,3,8,2,1,3,8,2,person
7962,1100844,4013010102,1601,1,204,1,3,10,1,1,3,10,1,person
7963,1100844,4013010102,1601,2,204,1,3,9,2,1,3,9,2,person
7964,1100855,4013010102,1602,1,108,1,3,10,1,1,3,10,1,person
7965,1100855,4013010102,1602,2,108,1,3,10,2,1,3,10,2,person
7966,1100927,4013010102,1603,1,300,1,3,10,2,1,3,10,2,person
7967,1100927,4013010102,1603,2,300,1,1,10,1,1,1,10,1,person
7968,1100972,4013010102,1604,1,108,1,1,8,1,1,1,8,1,person
7969,1100972,4013010102,1604,2,108,1,3,7,2,1,3,7,2,person
7970,1101006,4013010102,1605,1,105,1,3,8,2,1,3,8,2,person
7971,1101006,4013010102,1605,2,105,1,4,2,1,1,4,2,1,person
7972,1101009,4013010102,1606,1,111,1,3,8,1,1,3,8,1,person
7973,1101009,4013010102,1606,2,111,1,3,8,2,1,3,8,2,person
7974,1101021,4013010102,1607,1,101,1,3,8,2,1,3,8,2,person
7975,1101021,4013010102,1607,2,101,1,3,9,1,1,3,9,1,person
7976,1101021,4013010102,1608,1,101,1,3,8,2,1,3,8,2,person
7977,1101021,4013010102,1608,2,101,1,3,9,1,1,3,9,1,person
7978,1101152,4013010102,1609,1,112,1,3,8,2,1,3,8,2,person
7979,1101152,4013010102,1609,2,112,1,3,8,1,1,3,8,1,person
7980,1101152,4013010102,1610,1,112,1,3,8,2,1,3,8,2,person
7981,1101152,4013010102,1610,2,112,1,3,8,1,1,3,8,1,person
7982,1101246,4013010102,1611,1,114,1,1,8,1,1,1,8,1,person
7983,1101246,4013010102,1611,2,114,1,1,8,2,1,1,8,2,person
7984,1101398,4013010102,1612,1,109,1,3,4,1,1,3,4,1,person
7985,1101398,4013010102,1612,2,109,1,3,4,1,1,3,4,1,person
7986,1101510,4013010102,1613,1,110,1,1,8,1,1,1,8,1,person
7987,1101510,4013010102,1613,2,110,1,3,8,2,1,3,8,2,person
7988,1101538,4013010102,1614,1,117,1,1,7,1,1,1,7,1,person
7989,1101538,4013010102,1614,2,117,1,1,7,2,1,1,7,2,person
7990,1101538,4013010102,1614,3,117,1,3,3,2,1,3,3,2,person
7991,1101654,4013010102,1615,1,803,1,1,7,1,1,1,7,1,person
7992,1101654,4013010102,1615,2,803,1,3,7,2,1,3,7,2,person
7993,1101654,4013010102,1615,3,803,1,4,2,1,1,4,2,1,person
7994,1101724,4013010102,1616,1,110,1,3,10,1,1,3,10,1,person
7995,1101724,4013010102,1616,2,110,1,3,9,2,1,3,9,2,person
7996,1101740,4013010102,1617,1,131,1,3,9,2,1,3,9,2,person
7997,1101740,4013010102,1617,2,131,1,3,8,1,1,3,8,1,person
7998,1101767,4013010102,1618,1,120,1,3,8,2,1,3,8,2,person
7999,1101767,4013010102,1618,2,120,1,1,8,1,1,1,8,1,person
8000,1101795,4013010102,1619,1,803,1,3,8,2,1,3,8,2,person
8001,1101795,4013010102,1619,2,803,1,1,7,1,1,1,7,1,person
8002,1101912,4013010102,1620,1,126,1,3,9,1,1,3,9,1,person
8003,1101912,4013010102,1620,2,126,1,3,9,2,1,3,9,2,person
8004,1101918,4013010102,1621,1,115,1,1,8,1,1,1,8,1,person
8005,1101918,4013010102,1621,2,115,1,3,8,2,1,3,8,2,person
8006,1101936,4013010102,1622,1,110,1,3,9,1,1,3,9,1,person
8007,1101936,4013010102,1622,2,110,1,3,9,2,1,3,9,2,person
8008,1101948,4013010102,1623,1,807,1,1,8,2,1,1,8,2,person
8009,1101948,4013010102,1623,2,807,1,1,7,1,1,1,7,1,person
8010,1102115,4013010102,1624,1,203,1,3,8,1,1,3,8,1,person
8011,1102115,4013010102,1624,2,203,1,3,7,2,1,3,7,2,person
8012,1102180,4013010102,1625,1,103,1,1,9,1,1,1,9,1,person
8013,1102180,4013010102,1625,2,103,1,1,8,2,1,1,8,2,person
8014,1102180,4013010102,1626,1,103,1,1,9,1,1,1,9,1,person
8015,1102180,4013010102,1626,2,103,1,1,8,2,1,1,8,2,person
8016,1102197,4013010102,1627,1,128,1,1,7,2,1,1,7,2,person
8017,1102197,4013010102,1627,2,128,1,1,7,1,1,1,7,1,person
8018,1102231,4013010102,1628,1,101,1,1,7,2,1,1,7,2,person
8019,1102231,4013010102,1628,2,101,1,1,7,1,1,1,7,1,person
8020,1102241,4013010102,1629,1,500,1,3,9,1,1,3,9,1,person
8021,1102241,4013010102,1629,2,500,1,3,8,2,1,3,8,2,person
8022,1102241,4013010102,1630,1,500,1,3,9,1,1,3,9,1,person
8023,1102241,4013010102,1630,2,500,1,3,8,2,1,3,8,2,person
8024,1102347,4013010102,1631,1,132,1,3,9,1,1,3,9,1,person
8025,1102347,4013010102,1631,2,132,1,3,9,2,1,3,9,2,person
8026,1102347,4013010102,1632,1,132,1,3,9,1,1,3,9,1,person
8027,1102347,4013010102,1632,2,132,1,3,9,2,1,3,9,2,person
8028,1102428,4013010102,1633,1,207,1,3,9,2,1,3,9,2,person
8029,1102428,4013010102,1633,2,207,1,3,9,1,1,3,9,1,person
8030,1102442,4013010102,1634,1,115,1,1,6,1,1,1,6,1,person
8031,1102442,4013010102,1634,2,115,1,1,7,2,1,1,7,2,person
8032,1102442,4013010102,1634,3,115,1,3,9,2,1,3,9,2,person
8033,1102515,4013010102,1635,1,110,1,3,10,1,1,3,10,1,person
8034,1102515,4013010102,1635,2,110,1,3,10,2,1,3,10,2,person
8035,1102515,4013010102,1635,3,110,1,3,7,1,1,3,7,1,person
8036,1102529,4013010102,1636,1,131,1,3,9,2,1,3,9,2,person
8037,1102529,4013010102,1636,2,131,1,3,9,1,1,3,9,1,person
8038,1102604,4013010102,1637,1,112,1,1,8,1,1,1,8,1,person
8039,1102604,4013010102,1637,2,112,1,1,8,2,1,1,8,2,person
8040,1102696,4013010102,1638,1,131,1,1,10,1,1,1,10,1,person
8041,1102696,4013010102,1638,2,131,1,3,10,2,1,3,10,2,person
8042,1102774,4013010102,1639,1,900,1,3,9,1,1,3,9,1,person
8043,1102774,4013010102,1639,2,900,1,3,9,2,1,3,9,2,person
8044,1102781,4013010102,1640,1,800,1,1,8,2,1,1,8,2,person
8045,1102781,4013010102,1640,2,800,1,3,8,1,1,3,8,1,person
8046,1102794,4013010102,1641,1,900,1,3,9,2,1,3,9,2,person
8047,1102794,4013010102,1641,2,900,1,3,9,1,1,3,9,1,person
8048,1102797,4013010102,1642,1,107,1,3,9,1,1,3,9,1,person
8049,1102797,4013010102,1642,2,107,1,3,9,2,1,3,9,2,person
8050,1102816,4013010102,1643,1,700,1,1,9,1,1,1,9,1,person
8051,1102816,4013010102,1643,2,700,1,3,8,2,1,3,8,2,person
8052,1102876,4013010102,1644,1,108,1,1,6,2,1,1,6,2,person
8053,1102876,4013010102,1644,2,108,1,3,9,2,1,3,9,2,person
8054,1102979,4013010102,1645,1,112,1,1,8,2,1,1,8,2,person
8055,1102979,4013010102,1645,2,112,1,3,9,1,1,3,9,1,person
8056,1102987,4013010102,1646,1,202,1,3,9,1,1,3,9,1,person
8057,1102987,4013010102,1646,2,202,1,1,8,2,1,1,8,2,person
8058,1102997,4013010102,1647,1,700,1,3,9,1,1,3,9,1,person
8059,1102997,4013010102,1647,2,700,1,3,9,2,1,3,9,2,person
8060,1103042,4013010102,1648,1,117,1,3,9,1,1,3,9,1,person
8061,1103042,4013010102,1648,2,117,1,1,8,2,1,1,8,2,person
8062,1103095,4013010102,1649,1,209,1,1,9,2,1,1,9,2,person
8063,1103095,4013010102,1649,2,209,1,1,8,1,1,1,8,1,person
8064,1103099,4013010102,1650,1,206,1,3,9,2,1,3,9,2,person
8065,1103099,4013010102,1650,2,206,1,3,9,1,1,3,9,1,person
8066,1103099,4013010102,1651,1,206,1,3,9,2,1,3,9,2,person
8067,1103099,4013010102,1651,2,206,1,3,9,1,1,3,9,1,person
8068,1103102,4013010102,1652,1,126,1,1,9,1,1,1,9,1,person
8069,1103102,4013010102,1652,2,126,1,3,8,2,1,3,8,2,person
8070,1103190,4013010102,1653,1,206,1,3,9,1,1,3,9,1,person
8071,1103190,4013010102,1653,2,206,1,1,8,2,1,1,8,2,person
8072,1103190,4013010102,1654,1,206,1,3,9,1,1,3,9,1,person
8073,1103190,4013010102,1654,2,206,1,1,8,2,1,1,8,2,person
8074,1103328,4013010102,1655,1,116,1,3,9,1,1,3,9,1,person
8075,1103363,4013010102,1656,1,133,1,3,9,1,1,3,9,1,person
8076,1103363,4013010102,1656,2,133,1,3,9,2,1,3,9,2,person
8077,1103363,4013010102,1656,3,133,1,1,7,1,1,1,7,1,person
8078,1103363,4013010102,1656,4,133,1,1,5,2,1,1,5,2,person
8079,1103363,4013010102,1656,5,133,1,1,4,1,1,1,4,1,person
8080,1103363,4013010102,1656,6,133,1,4,2,1,1,4,2,1,person
8081,1103399,4013010102,1657,1,206,1,3,7,1,1,3,7,1,person
8082,1103401,4013010102,1658,1,108,1,1,7,1,1,1,7,1,person
8083,1103401,4013010102,1658,2,108,1,3,7,2,1,3,7,2,person
8084,1103465,4013010102,1659,1,202,1,1,9,1,1,1,9,1,person
8085,1103465,4013010102,1659,2,202,1,3,10,2,1,3,10,2,person
8086,1103586,4013010102,1660,1,120,1,1,7,1,1,1,7,1,person
8087,1103618,4013010102,1661,1,500,1,3,9,1,1,3,9,1,person
8088,1103618,4013010102,1661,2,500,1,3,9,2,1,3,9,2,person
8089,1103663,4013010102,1662,1,900,1,3,10,2,1,3,10,2,person
8090,1103663,4013010102,1662,2,900,1,3,9,1,1,3,9,1,person
8091,1103845,4013010102,1663,1,102,1,3,8,1,1,3,8,1,person
8092,1103845,4013010102,1663,2,102,1,1,8,2,1,1,8,2,person
8093,1103845,4013010102,1663,3,102,1,1,7,1,1,1,7,1,person
8094,1103888,4013010102,1664,1,400,1,3,9,1,1,3,9,1,person
8095,1103888,4013010102,1664,2,400,1,3,9,2,1,3,9,2,person
8096,1103903,4013010102,1665,1,131,1,3,9,1,1,3,9,1,person
8097,1103903,4013010102,1665,2,131,1,3,9,2,1,3,9,2,person
8098,1103922,4013010102,1666,1,400,1,3,8,1,1,3,8,1,person
8099,1103922,4013010102,1666,2,400,1,3,9,2,1,3,9,2,person
8100,1103987,4013010102,1667,1,113,1,1,8,1,1,1,8,1,person
8101,1103987,4013010102,1667,2,113,1,1,7,2,1,1,7,2,person
8102,1104005,4013010102,1668,1,112,1,3,9,1,1,3,9,1,person
8103,1104005,4013010102,1668,2,112,1,3,9,2,1,3,9,2,person
8104,1104016,4013010102,1669,1,116,1,3,9,1,1,3,9,1,person
8105,1104016,4013010102,1669,2,116,1,3,9,2,1,3,9,2,person
8106,1104154,4013010102,1670,1,203,1,1,7,2,1,1,7,2,person
8107,1104154,4013010102,1670,2,203,1,3,10,2,1,3,10,2,person
8108,1104255,4013010102,1671,1,900,1,3,9,1,1,3,9,1,person
8109,1104255,4013010102,1671,2,900,1,1,7,1,1,1,7,1,person
8110,1104268,4013010102,1672,1,206,1,3,10,1,1,3,10,1,person
8111,1104268,4013010102,1672,2,206,1,3,10,2,1,3,10,2,person
8112,1104316,4013010102,1673,1,204,1,3,9,1,1,3,9,1,person
8113,1104316,4013010102,1673,2,204,1,3,8,2,1,3,8,2,person
8114,1104334,4013010102,1674,1,117,1,3,9,1,1,3,9,1,person
8115,1104334,4013010102,1674,2,117,1,3,9,2,1,3,9,2,person
8116,1104421,4013010102,1675,1,500,1,3,9,2,1,3,9,2,person
8117,1104421,4013010102,1675,2,500,1,1,8,1,1,1,8,1,person
8118,1104429,4013010102,1676,1,400,1,1,10,1,1,1,10,1,person
8119,1104429,4013010102,1676,2,400,1,3,9,2,1,3,9,2,person
8120,1104440,4013010102,1677,1,105,1,1,5,1,1,1,5,1,person
8121,1104440,4013010102,1677,2,105,1,3,5,2,1,3,5,2,person
8122,1104459,4013010102,1678,1,108,1,1,8,1,1,1,8,1,person
8123,1104459,4013010102,1678,2,108,1,3,8,2,1,3,8,2,person
8124,1104584,4013010102,1679,1,116,1,3,9,1,1,3,9,1,person
8125,1104584,4013010102,1679,2,116,1,3,9,2,1,3,9,2,person
8126,1104681,4013010102,1680,1,500,1,3,8,1,1,3,8,1,person
8127,1104716,4013010102,1681,1,400,1,3,9,1,1,3,9,1,person
8128,1104716,4013010102,1681,2,400,1,3,9,2,1,3,9,2,person
8129,1104732,4013010102,1682,1,120,1,3,8,1,1,3,8,1,person
8130,1104732,4013010102,1682,2,120,1,1,8,2,1,1,8,2,person
8131,1104781,4013010102,1683,1,203,1,1,8,1,1,1,8,1,person
8132,1104781,4013010102,1683,2,203,1,3,8,2,1,3,8,2,person
8133,1104815,4013010102,1684,1,129,1,3,9,2,1,3,9,2,person
8134,1104841,4013010102,1685,1,110,1,1,8,1,1,1,8,1,person
8135,1104841,4013010102,1685,2,110,1,3,7,2,1,3,7,2,person
8136,1105014,4013010102,1686,1,108,1,3,9,2,1,3,9,2,person
8137,1105014,4013010102,1686,2,108,1,3,9,1,1,3,9,1,person
8138,1105060,4013010102,1687,1,102,1,1,8,1,1,1,8,1,person
8139,1105060,4013010102,1687,2,102,1,1,7,2,1,1,7,2,person
8140,1105065,4013010102,1688,1,130,1,3,9,1,1,3,9,1,person
8141,1105065,4013010102,1688,2,130,1,3,8,2,1,3,8,2,person
8142,1105171,4013010102,1689,1,110,1,1,9,2,1,1,9,2,person
8143,1105171,4013010102,1689,2,110,1,1,9,1,1,1,9,1,person
8144,1105202,4013010102,1690,1,121,1,3,10,2,1,3,10,2,person
8145,1105202,4013010102,1690,2,121,1,3,9,1,1,3,9,1,person
8146,1105219,4013010102,1691,1,131,1,3,8,1,1,3,8,1,person
8147,1105219,4013010102,1691,2,131,1,3,9,2,1,3,9,2,person
8148,1105240,4013010102,1692,1,107,1,3,9,1,1,3,9,1,person
8149,1105240,4013010102,1692,2,107,1,1,8,2,1,1,8,2,person
8150,1105315,4013010102,1693,1,120,1,1,7,1,1,1,7,1,person
8151,1105315,4013010102,1693,2,120,1,1,7,2,1,1,7,2,person
8152,1105428,4013010102,1694,1,127,1,3,9,1,1,3,9,1,person
8153,1105428,4013010102,1694,2,127,1,3,9,2,1,3,9,2,person
8154,1105449,4013010102,1695,1,900,1,1,6,2,1,1,6,2,person
8155,1105449,4013010102,1695,2,900,1,3,7,2,1,3,7,2,person
8156,1105472,4013010102,1696,1,114,1,1,9,1,1,1,9,1,person
8157,1105472,4013010102,1696,2,114,1,1,9,2,1,1,9,2,person
8158,1105520,4013010102,1697,1,805,1,1,8,1,1,1,8,1,person
8159,1105520,4013010102,1697,2,805,1,3,8,2,1,3,8,2,person
8160,1105520,4013010102,1697,3,805,1,1,9,2,1,1,9,2,person
8161,1105529,4013010102,1698,1,112,1,3,9,2,1,3,9,2,person
8162,1105529,4013010102,1698,2,112,1,1,9,1,1,1,9,1,person
8163,1105565,4013010102,1699,1,110,1,3,8,2,1,3,8,2,person
8164,1105574,4013010102,1700,1,203,1,3,10,2,1,3,10,2,person
8165,1105574,4013010102,1700,2,203,1,3,10,1,1,3,10,1,person
8166,1105574,4013010102,1701,1,203,1,3,10,2,1,3,10,2,person
8167,1105574,4013010102,1701,2,203,1,3,10,1,1,3,10,1,person
8168,1105667,4013010102,1702,1,600,1,3,8,1,1,3,8,1,person
8169,1105672,4013010102,1703,1,101,1,3,8,1,1,3,8,1,person
8170,1105672,4013010102,1703,2,101,1,3,8,2,1,3,8,2,person
8171,1105790,4013010102,1704,1,100,1,3,8,2,1,3,8,2,person
8172,1105790,4013010102,1704,2,100,1,3,9,1,1,3,9,1,person
8173,1105871,4013010102,1705,1,205,1,1,8,1,1,1,8,1,person
8174,1105871,4013010102,1705,2,205,1,1,8,2,1,1,8,2,person
8175,1105931,4013010102,1706,1,112,1,1,8,1,1,1,8,1,person
8176,1105931,4013010102,1706,2,112,1,1,8,2,1,1,8,2,person
8177,1105989,4013010102,1707,1,101,1,3,8,1,1,3,8,1,person
8178,1105989,4013010102,1707,2,101,1,3,9,2,1,3,9,2,person
8179,1106040,4013010102,1708,1,500,1,3,10,1,1,3,10,1,person
8180,1106040,4013010102,1708,2,500,1,3,10,2,1,3,10,2,person
8181,1106148,4013010102,1709,1,500,1,3,9,1,1,3,9,1,person
8182,1106148,4013010102,1709,2,500,1,3,9,2,1,3,9,2,person
8183,1106201,4013010102,1710,1,105,1,1,8,1,1,1,8,1,person
8184,1106201,4013010102,1710,2,105,1,3,8,2,1,3,8,2,person
8185,1106283,4013010102,1711,1,900,1,3,9,1,1,3,9,1,person
8186,1106283,4013010102,1711,2,900,1,3,9,2,1,3,9,2,person
8187,1106304,4013010102,1712,1,203,1,3,9,1,1,3,9,1,person
8188,1106304,4013010102,1712,2,203,1,3,8,2,1,3,8,2,person
8189,1106304,4013010102,1713,1,203,1,3,9,1,1,3,9,1,person
8190,1106304,4013010102,1713,2,203,1,3,8,2,1,3,8,2,person
8191,1106325,4013010102,1714,1,101,1,1,8,2,1,1,8,2,person
8192,1106325,4013010102,1714,2,101,1,1,8,1,1,1,8,1,person
8193,1106328,4013010102,1715,1,103,1,1,6,1,1,1,6,1,person
8194,1106437,4013010102,1716,1,900,1,3,9,1,1,3,9,1,person
8195,1106437,4013010102,1716,2,900,1,3,9,2,1,3,9,2,person
8196,1106541,4013010102,1717,1,203,1,3,9,1,1,3,9,1,person
8197,1106541,4013010102,1717,2,203,1,3,8,2,1,3,8,2,person
8198,1106541,4013010102,1717,3,203,1,1,6,1,1,1,6,1,person
8199,1106584,4013010102,1718,1,204,1,3,9,2,1,3,9,2,person
8200,1106584,4013010102,1718,2,204,1,1,9,1,1,1,9,1,person
8201,1106620,4013010102,1719,1,133,1,1,8,2,1,1,8,2,person
8202,1106620,4013010102,1719,2,133,1,1,8,1,1,1,8,1,person
8203,1106631,4013010102,1720,1,207,1,3,9,2,1,3,9,2,person
8204,1106644,4013010102,1721,1,111,1,3,9,1,1,3,9,1,person
8205,1106644,4013010102,1721,2,111,1,3,9,2,1,3,9,2,person
8206,1106745,4013010102,1722,1,206,1,1,9,1,1,1,9,1,person
8207,1106745,4013010102,1722,2,206,1,3,8,2,1,3,8,2,person
8208,1106773,4013010102,1723,1,805,1,3,9,1,1,3,9,1,person
8209,1106773,4013010102,1723,2,805,1,3,9,2,1,3,9,2,person
8210,1106925,4013010102,1724,1,202,1,3,7,1,1,3,7,1,person
8211,1106925,4013010102,1724,2,202,1,3,6,2,1,3,6,2,person
8212,1106925,4013010102,1724,3,202,1,3,3,1,1,3,3,1,person
8213,1106928,4013010102,1725,1,116,1,3,10,2,1,3,10,2,person
8214,1106928,4013010102,1725,2,116,1,3,10,2,1,3,10,2,person
8215,1106930,4013010102,1726,1,201,1,3,9,2,1,3,9,2,person
8216,1106930,4013010102,1726,2,201,1,3,9,1,1,3,9,1,person
8217,1107155,4013010102,1727,1,116,1,1,7,1,1,1,7,1,person
8218,1107208,4013010102,1728,1,116,1,3,8,1,1,3,8,1,person
8219,1107208,4013010102,1728,2,116,1,3,7,1,1,3,7,1,person
8220,1107227,4013010102,1729,1,111,1,2,8,1,1,2,8,1,person
8221,1107227,4013010102,1729,2,111,1,3,8,2,1,3,8,2,person
8222,1107242,4013010102,1730,1,300,1,1,7,2,1,1,7,2,person
8223,1107242,4013010102,1730,2,300,1,1,7,1,1,1,7,1,person
8224,1107257,4013010102,1731,1,203,1,3,9,1,1,3,9,1,person
8225,1107257,4013010102,1731,2,203,1,3,9,2,1,3,9,2,person
8226,1107257,4013010102,1732,1,203,1,3,9,1,1,3,9,1,person
8227,1107257,4013010102,1732,2,203,1,3,9,2,1,3,9,2,person
8228,1107268,4013010102,1733,1,107,1,3,9,1,1,3,9,1,person
8229,1107268,4013010102,1733,2,107,1,3,9,2,1,3,9,2,person
8230,1107559,4013010102,1734,1,300,1,3,7,1,1,3,7,1,person
8231,1107559,4013010102,1734,2,300,1,3,3,1,1,3,3,1,person
8232,1107626,4013010102,1735,1,300,1,1,9,2,1,1,9,2,person
8233,1107626,4013010102,1735,2,300,1,3,7,1,1,3,7,1,person
8234,1107775,4013010102,1736,1,205,1,3,9,2,1,3,9,2,person
8235,1107775,4013010102,1736,2,205,1,3,8,1,1,3,8,1,person
8236,1107863,4013010102,1737,1,128,1,3,9,1,1,3,9,1,person
8237,1107882,4013010102,1738,1,205,1,3,10,2,1,3,10,2,person
8238,1107882,4013010102,1738,2,205,1,3,8,2,1,3,8,2,person
8239,1107959,4013010102,1739,1,128,1,1,8,1,1,1,8,1,person
8240,1107959,4013010102,1739,2,128,1,3,6,2,1,3,6,2,person
8241,1107959,4013010102,1739,3,128,1,4,2,1,1,4,2,1,person
8242,1107959,4013010102,1739,4,128,1,4,1,1,1,4,1,1,person
8243,1108054,4013010102,1740,1,700,1,3,10,1,1,3,10,1,person
8244,1108054,4013010102,1740,2,700,1,3,10,2,1,3,10,2,person
